instrument,idx,ts,last_close,pred_ret,gen_sd,gen_distinct,p_up,pred_rv
NZDJPY,10304,2026-02-26 15:00:00,93.35,0.000904093468067968,0.10044966288946103,30,0.8333333333333334,0.0013739221598728652
NZDUSD,10304,2026-02-26 15:00:00,0.59854,0.00018554066248333,0.0009606721159595809,30,0.6333333333333333,0.0014566053512708977
AUDJPY,10308,2026-02-26 19:00:00,110.773,-0.0014275741190304947,0.2449658257594326,25,0.36666666666666664,0.0015295642081307819
AUDNZD,10308,2026-02-26 19:00:00,1.18749,6.225900174849919e-05,0.0010219484040458833,16,0.6,0.0006158635835912203
AUDUSD,10308,2026-02-26 19:00:00,0.71037,-0.00033014093881233997,0.0007301336669388753,22,0.4,0.001077755243903402
CADJPY,10308,2026-02-26 19:00:00,113.918,0.0008724757826479301,0.10908972711537533,30,0.7333333333333333,0.0014390500253815195
CADUSD,10308,2026-02-26 19:00:00,0.7305882696747421,0.00024897611228635874,0.0003432572485970217,30,0.7333333333333333,0.00042678727030271714
CHFJPY,10308,2026-02-26 19:00:00,201.57,1.310967450440792e-05,0.16063990954202387,23,0.5,0.0008992254946887355
CHFUSD,10308,2026-02-26 19:00:00,1.2928582510213582,-0.0004474050990741496,0.001073922957245788,24,0.3,0.0006839624586997081
EURAUD,10308,2026-02-26 19:00:00,1.66263,-0.00018049939487618794,0.0014528051992336254,29,0.4,0.0008844969912100817
EURCAD,10308,2026-02-26 19:00:00,1.61668,-0.00010370002638537823,0.0008652060276539649,30,0.43333333333333335,0.0004528424548842612
EURCHF,10308,2026-02-26 19:00:00,0.91368,2.5680188807220006e-05,0.00046630803126336643,29,0.5,0.0004020020354508996
EURGBP,10308,2026-02-26 19:00:00,0.87196,0.00041221624077159014,0.0003671080532315094,27,0.8666666666666667,0.0006390301362475423
EURJPY,10308,2026-02-26 19:00:00,184.184,0.00023542518308095062,0.12507111273006077,28,0.6666666666666666,0.0010874084816861016
EURUSD,10308,2026-02-26 19:00:00,1.18125,-0.00031676115813072947,0.0008494765977317189,27,0.3333333333333333,0.0004835250381652848
GBPAUD,10308,2026-02-26 19:00:00,1.90651,-0.00026468334065965493,0.0018290016806869565,27,0.26666666666666666,0.0008217913654201706
GBPJPY,10308,2026-02-26 19:00:00,211.201,0.0005257993906107039,0.1644778517222977,27,0.7666666666666667,0.0006974804819477447
GBPUSD,10308,2026-02-26 19:00:00,1.35451,0.0003661513728994148,0.0012574524965410885,30,0.6,0.0007287828377040872
JPYUSD,10308,2026-02-26 19:00:00,0.006413339746673,-9.78881283538735e-05,6.8172147607668705e-06,29,0.5,0.0010504062323568757
NZDJPY,10308,2026-02-26 19:00:00,93.269,0.0005815044473245212,0.09715073702052629,29,0.7,0.0009652786318607389
NZDUSD,10308,2026-02-26 19:00:00,0.59814,0.0008615228317470081,0.0006648482285774773,30,0.8666666666666667,0.0010564576392929487
AUDJPY,10312,2026-02-26 23:00:00,110.981,-0.001002618982600123,0.2220644262831878,28,0.3,0.0015332144272167257
AUDNZD,10312,2026-02-26 23:00:00,1.18782,-6.430595197437494e-05,0.000911492082930833,17,0.6333333333333333,0.0006408184243908346
AUDUSD,10312,2026-02-26 23:00:00,0.70965,-0.0002254699624248957,0.0006050840885709272,23,0.3,0.0010075523220567657
CADJPY,10312,2026-02-26 23:00:00,114.247,1.8775102945456368e-05,0.08366198985182773,16,0.4666666666666667,0.0008074070579584412
CADUSD,10312,2026-02-26 23:00:00,0.7305509084400547,-0.00015632026316725334,0.00035268091404752584,29,0.3333333333333333,0.00043798391615539756
CHFJPY,10312,2026-02-26 23:00:00,201.819,-0.0006510472111290744,0.11769454712002009,13,0.16666666666666666,0.0006012006447343965
CHFUSD,10312,2026-02-26 23:00:00,1.2906556530717603,3.265322367362877e-05,0.000863099300797195,28,0.6,0.0006063836317038126
EURAUD,10312,2026-02-26 23:00:00,1.66038,-0.00010516144328664989,0.001424713104821841,30,0.5333333333333333,0.0009948254243393494
EURCAD,10312,2026-02-26 23:00:00,1.61284,0.0001535441784930036,0.0005560244321213009,30,0.6333333333333333,0.0003527237033919659
EURCHF,10312,2026-02-26 23:00:00,0.91301,-0.0002390348674043974,0.0003437510492406269,29,0.26666666666666666,0.0003359683476121997
EURGBP,10312,2026-02-26 23:00:00,0.87511,-0.0002068663998570086,0.0006850802859229724,27,0.43333333333333335,0.0006016792923291238
EURJPY,10312,2026-02-26 23:00:00,184.277,7.88782163847479e-05,0.11334980692909742,18,0.4666666666666667,0.0006522608120110622
EURUSD,10312,2026-02-26 23:00:00,1.1784,0.00021316174819863143,0.0005668730408691841,26,0.7333333333333333,0.000462652898609201
GBPAUD,10312,2026-02-26 23:00:00,1.8972,0.0009208896086567719,0.002366905788165938,28,0.7,0.001200596324242903
GBPJPY,10312,2026-02-26 23:00:00,210.567,-0.000717051706857208,0.2732333381418232,30,0.3,0.001031259800831138
GBPUSD,10312,2026-02-26 23:00:00,1.34642,-0.00029014924970460765,0.0014699099330748465,27,0.4,0.0009744555260434356
JPYUSD,10312,2026-02-26 23:00:00,0.0063945569531215,0.000700778881026265,5.97243645601792e-06,26,0.7333333333333333,0.0007161187541269734
NZDJPY,10312,2026-02-26 23:00:00,93.408,-0.00042084208958170777,0.12525978966492085,30,0.3,0.0013908590920382606
NZDUSD,10312,2026-02-26 23:00:00,0.59734,0.00026628821850427364,0.0007104002450482151,30,0.6,0.001230245080922112
AUDJPY,10316,2026-02-27 03:00:00,110.831,-7.293616087988841e-05,0.24035101227934927,30,0.5,0.0016309861463411513
AUDNZD,10316,2026-02-27 03:00:00,1.18759,-0.0010098519884689239,0.0010555518543282846,18,0.13333333333333333,0.000813383015493804
AUDUSD,10316,2026-02-27 03:00:00,0.70998,0.0002519291488267683,0.0008036629631773938,23,0.5333333333333333,0.0012544727543817246
CADJPY,10316,2026-02-27 03:00:00,114.081,0.0005767160896723578,0.0860219351784045,26,0.8333333333333334,0.0013277925940244869
CADUSD,10316,2026-02-27 03:00:00,0.7312346897736829,-1.0602338314069648e-05,0.00030553509435930206,30,0.5333333333333333,0.0004903316783907766
CHFJPY,10316,2026-02-27 03:00:00,201.587,3.33833776380299e-05,0.1185379439217313,15,0.43333333333333335,0.0005552735653348743
CHFUSD,10316,2026-02-27 03:00:00,1.2929585477489591,-0.0005611698892116213,0.00105790204712025,29,0.3333333333333333,0.0006273297824027687
EURAUD,10316,2026-02-27 03:00:00,1.66027,5.509750778354139e-05,0.0013555348912419078,30,0.6333333333333333,0.0010811931598510573
EURCAD,10316,2026-02-27 03:00:00,1.61337,-0.00010050954245177657,0.0006977800274720853,30,0.36666666666666664,0.00040178870468255545
EURCHF,10316,2026-02-27 03:00:00,0.91249,0.00015810953556427698,0.00039736862597493296,30,0.7,0.000539632179004146
EURGBP,10316,2026-02-27 03:00:00,0.87461,-0.0006903718500057554,0.00040522951054491874,17,0.03333333333333333,0.00043033084065818015
EURJPY,10316,2026-02-27 03:00:00,184.106,0.00044958646516257694,0.17531561441053028,28,0.6666666666666666,0.0013435976778648276
EURUSD,10316,2026-02-27 03:00:00,1.17964,1.0363728719653409e-07,0.0007421191404984733,29,0.43333333333333335,0.000510031469852154
GBPAUD,10316,2026-02-27 03:00:00,1.89701,-0.0003674497792104381,0.0021343339625894153,26,0.3333333333333333,0.001173184687673981
GBPJPY,10316,2026-02-27 03:00:00,210.351,-0.00034030789701644526,0.27558197731247486,30,0.4,0.0008699733807204346
GBPUSD,10316,2026-02-27 03:00:00,1.34775,0.0005725378716860963,0.001347322474753311,30,0.7666666666666667,0.0010050194888508307
JPYUSD,10316,2026-02-27 03:00:00,0.0064059857530876,0.0006122240210706398,5.481469439845918e-06,28,0.7333333333333333,0.0008618649244781084
NZDJPY,10316,2026-02-27 03:00:00,93.252,0.0005273282946371971,0.09994334778473542,30,0.7,0.001090491975672857
NZDUSD,10316,2026-02-27 03:00:00,0.59729,0.0005139432784257991,0.0008398532965218835,30,0.6666666666666666,0.0012002692037794088
AUDJPY,10320,2026-02-27 07:00:00,110.854,0.0003903625885808282,0.20189341676273176,27,0.6,0.0014546402441170125
AUDNZD,10320,2026-02-27 07:00:00,1.18829,7.732330373544372e-05,0.0010213793602456048,18,0.7333333333333333,0.0007158465484526509
AUDUSD,10320,2026-02-27 07:00:00,0.71173,-0.0006298584250861161,0.0008805992870205936,29,0.3333333333333333,0.0013901661417293687
CADJPY,10320,2026-02-27 07:00:00,113.901,0.0007541130110728655,0.10413642347535111,30,0.8,0.0014571048570737248
CADUSD,10320,2026-02-27 07:00:00,0.7314218841427735,-0.00016610167821251576,0.0003759237559228378,29,0.4,0.000431906939522757
CHFJPY,10320,2026-02-27 07:00:00,201.4,0.00035562928801780025,0.13945683428146657,23,0.7,0.0009232566106820842
CHFUSD,10320,2026-02-27 07:00:00,1.2932929825922763,-0.0005967035207746774,0.0009151645889686311,29,0.16666666666666666,0.0007410769218546921
EURAUD,10320,2026-02-27 07:00:00,1.65779,0.0006305189563393654,0.0015987926615828344,28,0.7,0.0010850210617829677
EURCAD,10320,2026-02-27 07:00:00,1.61331,-0.0002703532747033721,0.0006166010793698424,30,0.26666666666666666,0.00037844281599985974
EURCHF,10320,2026-02-27 07:00:00,0.91243,5.1951264583793844e-05,0.0004351630225976491,30,0.4666666666666667,0.000407567005927714
EURGBP,10320,2026-02-27 07:00:00,0.87483,-0.00019234170434001552,0.0006047249783616534,20,0.43333333333333335,0.0005330078798452706
EURJPY,10320,2026-02-27 07:00:00,183.779,0.000785130548097035,0.2241667786358704,30,0.7,0.0013151446227713274
EURUSD,10320,2026-02-27 07:00:00,1.18001,-0.00010270023058511768,0.0006967126214204919,28,0.4666666666666667,0.0005998241362088803
GBPAUD,10320,2026-02-27 07:00:00,1.89478,0.0009161369877164205,0.002109419146805491,25,0.7666666666666667,0.001355113010236217
GBPJPY,10320,2026-02-27 07:00:00,210.055,0.0004998017671029586,0.17105973216544043,25,0.8,0.0010075489004153422
GBPUSD,10320,2026-02-27 07:00:00,1.34868,0.00013796991439773976,0.0012774865959861513,30,0.5666666666666667,0.0008098362682318098
JPYUSD,10320,2026-02-27 07:00:00,0.0064207106442541,-0.0007105371856742648,7.031597941916282e-06,26,0.23333333333333334,0.0010561668807827313
NZDJPY,10320,2026-02-27 07:00:00,93.274,8.352183294335624e-05,0.11951344921287409,30,0.5,0.0009860358595100112
NZDUSD,10320,2026-02-27 07:00:00,0.59888,-0.0008338942151108197,0.0007459073109023459,30,0.26666666666666666,0.0011032015234015945
AUDJPY,10324,2026-02-27 11:00:00,111.063,-0.0005591213720149701,0.23540919035735705,29,0.36666666666666664,0.0016221372294687357
AUDNZD,10324,2026-02-27 11:00:00,1.18968,-0.0009850737488112937,0.001453858172856048,20,0.2,0.0008901316613658196
AUDUSD,10324,2026-02-27 11:00:00,0.71248,-0.00035051769353255935,0.0010150623824817778,28,0.4,0.0013836797582741772
CADJPY,10324,2026-02-27 11:00:00,114.033,0.0006675253997483477,0.1395692982139241,30,0.7,0.00172483530664441
CADUSD,10324,2026-02-27 11:00:00,0.7316305850849788,0.00015866277450338195,0.0004955894974990286,27,0.6333333333333333,0.000541335083698217
CHFJPY,10324,2026-02-27 11:00:00,201.63,0.00016940487274808014,0.20266524196095917,22,0.4,0.0010774694314406028
CHFUSD,10324,2026-02-27 11:00:00,1.2936777966079769,0.00021806904582177822,0.0015808226543467285,29,0.43333333333333335,0.0007795785779393359
EURAUD,10324,2026-02-27 11:00:00,1.65659,0.0007004870098485938,0.0014845427676872824,28,0.7666666666666667,0.0011276617957133733
EURCAD,10324,2026-02-27 11:00:00,1.61331,-0.0001491028659990068,0.0009262195587436535,30,0.5,0.0004519283950765034
EURCHF,10324,2026-02-27 11:00:00,0.91247,9.300795509981086e-06,0.00046505592978238506,30,0.5333333333333333,0.00044185644918459785
EURGBP,10324,2026-02-27 11:00:00,0.87632,-0.0006977358169676373,0.0008171661620301538,29,0.26666666666666666,0.0007694252066021608
EURJPY,10324,2026-02-27 11:00:00,183.996,0.00038931578955159196,0.21884835239296183,30,0.6333333333333333,0.0016863446795564398
EURUSD,10324,2026-02-27 11:00:00,1.18038,0.00022552142088327898,0.000912994137861899,27,0.6333333333333333,0.0006310379650106429
GBPAUD,10324,2026-02-27 11:00:00,1.89028,0.0018181644779027284,0.0022200486786009086,28,0.9666666666666667,0.0014742032460642932
GBPJPY,10324,2026-02-27 11:00:00,209.959,0.0001240328306097993,0.3562103285374066,28,0.6333333333333333,0.0010839210902382913
GBPUSD,10324,2026-02-27 11:00:00,1.34688,0.0003659077926287946,0.0012259738432787884,30,0.6333333333333333,0.0011657652662653121
JPYUSD,10324,2026-02-27 11:00:00,0.0064152734831085,-0.00027727761391471706,8.787856805510824e-06,29,0.43333333333333335,0.0009886761851746982
NZDJPY,10324,2026-02-27 11:00:00,93.343,-0.000182579421984852,0.13618959471625858,30,0.3,0.0011350640389025742
NZDUSD,10324,2026-02-27 11:00:00,0.59879,0.00023693919126732688,0.0005476378198156002,30,0.5,0.0010856538219870201
AUDJPY,10328,2026-02-27 15:00:00,110.89,-0.0014631902214411463,0.23481894088825372,30,0.26666666666666666,0.0022196385606190806
AUDNZD,10328,2026-02-27 15:00:00,1.1878,-0.0007254874899630392,0.0016462306513875657,23,0.3,0.00111033735354374
AUDUSD,10328,2026-02-27 15:00:00,0.71092,6.83114190560552e-05,0.0012443118586797442,30,0.5666666666666667,0.0015228351736197986
CADJPY,10328,2026-02-27 15:00:00,114.067,0.0007991539561806871,0.15957380638441562,30,0.7,0.0017660449949669231
CADUSD,10328,2026-02-27 15:00:00,0.731368390258173,0.0005081724268198862,0.0005315611824754081,30,0.7666666666666667,0.0006712609698363757
CHFJPY,10328,2026-02-27 15:00:00,201.836,-0.0004761785063444046,0.20396825376618985,22,0.3333333333333333,0.0009350453988137651
CHFUSD,10328,2026-02-27 15:00:00,1.2941298271042552,0.0007922396818795807,0.0013678214332410342,30,0.8,0.0008827632239009815
EURAUD,10328,2026-02-27 15:00:00,1.65947,0.0004257142028609717,0.002172518662893199,30,0.7,0.0012940641305105875
EURCAD,10328,2026-02-27 15:00:00,1.61313,-0.00012077790515196973,0.0007387490891206745,30,0.36666666666666664,0.0005004510846928354
EURCHF,10328,2026-02-27 15:00:00,0.91172,-8.69112271811856e-05,0.0005462924015968615,30,0.5666666666666667,0.0005952640814735998
EURGBP,10328,2026-02-27 15:00:00,0.8755,-0.000489682259841806,0.0006937710022258993,29,0.26666666666666666,0.000903597897555739
EURJPY,10328,2026-02-27 15:00:00,184.03,0.0007379948472083786,0.2700631186080002,30,0.6666666666666666,0.001780219928881692
EURUSD,10328,2026-02-27 15:00:00,1.17985,-0.00016814844551493735,0.000969944740167808,30,0.5,0.0008601696152602411
GBPAUD,10328,2026-02-27 15:00:00,1.89526,0.0009570323862682084,0.0017711150595103799,30,0.9,0.0011619678456026154
GBPJPY,10328,2026-02-27 15:00:00,210.183,-0.00030049042657787073,0.32664623716669106,29,0.4666666666666667,0.0014580308979751085
GBPUSD,10328,2026-02-27 15:00:00,1.34747,0.0005812451376583372,0.0017802143236560152,30,0.6333333333333333,0.001341471258332742
JPYUSD,10328,2026-02-27 15:00:00,0.0064112016515255,-6.529734893001571e-05,9.965017068669087e-06,29,0.43333333333333335,0.0014694009097353728
NZDJPY,10328,2026-02-27 15:00:00,93.344,0.0011745417353739018,0.14279086556397122,29,0.7,0.0015155959828023167
NZDUSD,10328,2026-02-27 15:00:00,0.59843,-0.00015290230795661497,0.0008015574344874895,30,0.5666666666666667,0.0013596936925226817
AUDJPY,10332,2026-02-27 19:00:00,110.966,-0.0009165975280317484,0.2573135333111717,30,0.4,0.0016890205501757197
AUDNZD,10332,2026-02-27 19:00:00,1.18732,-0.00023329579117570276,0.0009586095173885466,11,0.26666666666666666,0.0005842983408703523
