month_end,pair,country,price,for_policy_rate,for_rate_3m,for_yield_10y,for_curve_slope,for_cpi_yoy_pct,for_unemployment_rate,for_rate_change_3m,us_policy_rate,us_rate_3m,us_yield_10y,us_curve_slope,us_cpi_yoy_pct,us_unemployment_rate,us_rate_change_3m,vix_level,us_equity_1m_return,own_return_1m,own_return_3m,own_return_12m,fwd_logret_1m,y_1m,fwd_logret_3m,y_3m
2024-03-31,SEKUSD,SE,0.09360316004268303,,4.0525,2.396,-1.6565000000000003,2.648000000000006,7.9,,5.33,5.29,4.21,-1.08,3.118203999363489,3.7,0.0,13.01,3.6908448801123317,-3.023709352042081,-6.105880071315051,-3.2062167054076607,-0.028112633304318013,0,0.007874870371759268,1.0
2024-04-30,AUDUSD,AU,0.649,4.35,4.37,4.268,-0.10200000000000031,5.373831775701077,3.7000217000000006,0.0,5.33,5.33,4.54,-0.79,3.4531887822721874,3.8,0.0,15.65,2.6383228099593703,-0.5225154042768798,-1.6807118316381264,-1.9379564313923736,0.022849432772343914,1,0.006909816360186616,1.0
2024-04-30,CADUSD,CA,0.7273785277858598,4.99991818181818,4.925,3.69590909090909,-1.22909090909091,3.1168831168834066,6.1,-0.015560765550239886,5.33,5.33,4.54,-0.79,3.4531887822721874,3.8,0.0,15.65,2.6383228099593703,-1.524509150345843,-2.683339530306461,-1.435922107788895,0.007446920594355533,1,-0.004209921293696406,0.0
2024-04-30,CHFUSD,CH,1.090037061260083,1.34,1.5,0.693,-0.807,1.7148893500823048,4.028718316552181,-0.26,5.33,5.33,4.54,-0.79,3.4531887822721874,3.8,0.0,15.65,2.6383228099593703,-1.7483539519699693,-6.612396448463254,-2.9086927544397416,0.015378158942567804,1,0.04196264190444263,1.0
2024-04-30,EURUSD,EZ,1.0684,3.90827857142857,3.88636363636364,3.07356096825179,-0.8128026681118499,2.4113127350008146,,0.004836466165409892,5.33,5.33,4.54,-0.79,3.4531887822721874,3.8,0.0,15.65,2.6383228099593703,-0.9965158133882074,-1.5878508082540628,-3.277774560123488,0.015049053171154458,1,0.012926204065294947,1.0
2024-04-30,GBPUSD,GB,1.2514,5.1979,5.18,4.2172,-0.9627999999999997,4.166666666666674,3.9,0.010899999999999466,5.33,5.33,4.54,-0.79,3.4531887822721874,3.8,0.0,15.65,2.6383228099593703,-0.9781001200371925,-1.7349031015126775,-0.5419203571666087,0.017741634373002274,1,0.02571728068564333,1.0
2024-04-30,JPYUSD,JP,0.006347594261774787,0.077,0.109,0.87,0.761,,2.6,0.089,5.33,5.33,4.54,-0.79,3.4531887822721874,3.8,0.0,15.65,2.6383228099593703,-4.0943664145054015,-7.4293534432372965,-14.709804065430987,0.0022241295350315937,1,0.04651397032529747,1.0
2024-04-30,NOKUSD,NO,0.09023397670158721,4.5,4.72,3.78866666666667,-0.9313333333333298,3.6237471087124273,3.6,0.0454545454545503,5.33,5.33,4.54,-0.79,3.4531887822721874,3.8,0.0,15.65,2.6383228099593703,-2.3038413644645317,-5.811588300843029,-4.035288788913016,0.052308704522034066,1,0.014808217252293865,1.0
2024-04-30,NZDUSD,NZ,0.5912,5.47,5.63,4.82,-0.8099999999999996,5.649241146712192,4.0,0.1200000000000001,5.33,5.33,4.54,-0.79,3.4531887822721874,3.8,0.0,15.65,2.6383228099593703,-1.2606268297314371,-3.897997427897182,-4.54661329029512,0.03735183976105938,1,0.005902707078556002,1.0
2024-04-30,SEKUSD,SE,0.09100837277029487,,3.95071,2.51305,-1.4376600000000002,2.317432507764594,8.0,,5.33,5.33,4.54,-0.79,3.4531887822721874,3.8,0.0,15.65,2.6383228099593703,-2.8112633304318013,-6.005882359227677,-6.9916382716016745,0.041664176504092154,1,0.025635220885121157,1.0
2024-05-31,AUDUSD,AU,0.664,4.35,4.36,4.325,-0.03500000000000014,3.619891289592525,3.842662,0.0,5.33,5.33,4.48,-0.8499999999999996,3.3966287906298076,3.9,0.0,12.92,1.51307053518841,2.284943277234391,2.084835460132778,2.547228392496942,0.005556821387389166,1,0.018650298134408827,1.0
2024-05-31,CADUSD,CA,0.7328154770628755,5.0027,4.868,3.64181818181818,-1.2261818181818205,2.8976405237179037,6.1,-0.012270000000000003,5.33,5.33,4.48,-0.8499999999999996,3.3966287906298076,3.9,0.0,12.92,1.51307053518841,0.7446920594355533,-0.5732359343684712,-0.4259388094894401,-0.0027808287221263717,0,0.011275405944581707,1.0
2024-05-31,CHFUSD,CH,1.1069293779056897,1.34,1.5,0.915,-0.585,1.367812812635516,4.028718316552181,-0.15999999999999992,5.33,5.33,4.48,-0.8499999999999996,3.3966287906298076,3.9,0.0,12.92,1.51307053518841,1.5378158942567803,-2.2500529469417234,1.0460922350531336,0.00465994408107713,1,0.06175294243454013,1.0
2024-05-31,EURUSD,EZ,1.0846,3.90696272727273,3.81365217391304,3.12149195085422,-0.6921602230588197,2.3473034437946794,,-0.0017129870129797276,5.33,5.33,4.48,-0.8499999999999996,3.3966287906298076,3.9,0.0,12.92,1.51307053518841,1.5049053171154458,0.36022760978403484,1.7860939924061612,-0.012525097636376367,0,0.019538647675319917,1.0
2024-05-31,GBPUSD,GB,1.2738,5.2,5.16,4.2229,-0.9371,3.785488958990535,4.3,0.011700000000000266,5.33,5.33,4.48,-0.8499999999999996,3.3966287906298076,3.9,0.0,12.92,1.51307053518841,1.7741634373002273,0.8356374995833027,2.7215812023672266,-0.0077232632304627125,0,0.030462347690172087,1.0
2024-05-31,JPYUSD,JP,0.006361727845282779,0.077,0.129,1.07,0.9410000000000001,,2.6,0.083,5.33,5.33,4.48,-0.8499999999999996,3.3966287906298076,3.9,0.0,12.92,1.51307053518841,0.22241295350315937,-4.748685963159449,-11.738550669116332,-0.02320348072425027,0,0.07419116744002263,1.0
2024-05-31,NOKUSD,NO,0.09507962918944617,4.5,4.71,3.695875,-1.014125,3.35365853658538,3.9,0.0,5.33,5.33,4.48,-0.8499999999999996,3.3966287906298076,3.9,0.0,12.92,1.51307053518841,5.230870452203407,0.8577323764197509,6.005677930893549,-0.013523546140515208,0,-0.008586750478563498,0.0
2024-05-31,NZDUSD,NZ,0.6137,5.5,5.62,4.75,-0.8700000000000001,4.022972056837881,4.3,0.07000000000000028,5.33,5.33,4.48,-0.8499999999999996,3.3966287906298076,3.9,0.0,12.92,1.51307053518841,3.735183976105938,0.7359588374044657,2.34102349274824,-0.006703205022614789,0,0.016964620441627665,1.0
2024-05-31,SEKUSD,SE,0.09488026111047858,,3.78762,2.37638,-1.4112399999999998,2.3843586075345646,8.6,,5.33,5.33,4.48,-0.8499999999999996,3.3966287906298076,3.9,0.0,12.92,1.51307053518841,4.166417650409215,-1.668555032064667,3.289816409074442,-0.005676672828014873,0,0.026009943512776967,1.0
2024-06-30,AUDUSD,AU,0.6677,4.35,4.39,4.242,-0.1479999999999997,3.619891289592525,4.054062,0.0,5.33,5.28,4.31,-0.9700000000000006,3.2743806339723402,4.0,0.0,12.44,1.0528159257451097,0.5556821387389166,2.318110011696428,0.2098951295331608,-0.021496437799546464,0,0.03776806238710001,1.0
2024-06-30,CADUSD,CA,0.7307804735457468,4.80132,4.6475,3.3915,-1.2559999999999998,2.6853817561808935,6.2,-0.21365000000000034,5.33,5.28,4.31,-0.9700000000000006,3.2743806339723402,4.0,0.0,12.44,1.0528159257451097,-0.27808287221263717,-1.057899963122927,-3.3589128834022928,-0.008876013165925567,0,0.012723098637536345,1.0
2024-06-30,CHFUSD,CH,1.112099644128114,1.34,1.427,0.559,-0.868,1.3900765120652636,4.028718316552181,-0.15999999999999992,5.33,5.28,4.31,-0.9700000000000006,3.2743806339723402,4.0,0.0,12.44,1.0528159257451097,0.46599440810771303,0.25545635039452425,-0.5017012585876266,0.021924538880797692,1,0.06287916316526106,1.0
2024-06-30,EURUSD,EZ,1.0711,3.786032,3.7245,3.16502023175523,-0.5594797682447701,2.549943154133505,,-0.12264371428570975,5.33,5.28,4.31,-0.9700000000000006,3.2743806339723402,4.0,0.0,12.44,1.0528159257451097,-1.2525097636376368,-0.7441202599103982,-1.932471953426651,0.010402248530516855,1,0.03971971605533968,1.0
2024-06-30,GBPUSD,GB,1.264,5.2,5.16,4.1644,-0.9956000000000005,3.039750584567402,4.4,0.011700000000000266,5.33,5.28,4.31,-0.9700000000000006,3.2743806339723402,4.0,0.0,12.44,1.0528159257451097,-0.7723263230462712,0.023736994216763674,-0.5444015181221923,0.015698909543103767,1,0.05831368858775968,1.0
2024-06-30,JPYUSD,JP,0.006215813028344107,0.077,0.149,1.05,0.901,,2.6,0.083,5.33,5.28,4.31,-0.9700000000000006,3.2743806339723402,4.0,0.0,12.44,1.0528159257451097,-2.320348072425027,-6.192301533427269,-10.758687192310656,0.06749332151451615,1,0.11606738986954745,1.0
2024-06-30,NOKUSD,NO,0.09380247075707975,4.5,4.73,3.5492,-1.1808000000000005,2.655538694992421,4.3,0.0,5.33,5.28,4.31,-0.9700000000000006,3.2743806339723402,4.0,0.0,12.44,1.0528159257451097,-1.3523546140515208,1.5746744736873541,0.46884955922403826,-0.023976941129224993,0,0.011433978965241565,1.0
2024-06-30,NZDUSD,NZ,0.6096,5.52,5.62,4.64,-0.9800000000000004,4.022972056837881,4.3,0.08999999999999986,5.33,5.28,4.31,-0.9700000000000006,3.2743806339723402,4.0,0.0,12.44,1.0528159257451097,-0.6703205022614789,1.804236644113022,-0.6051208259501395,-0.02474592765988859,0,0.04286714586630985,1.0
2024-06-30,SEKUSD,SE,0.09434318276161364,,3.68339,2.25761,-1.42578,2.4700182670161386,8.5,,5.33,5.28,4.31,-0.9700000000000006,3.2743806339723402,4.0,0.0,12.44,1.0528159257451097,-0.5676672828014873,0.7874870371759268,1.7080361734730598,-0.010352282790956124,0,0.04406202964871131,1.0
2024-07-31,AUDUSD,AU,0.6535,4.35,4.46,4.326,-0.13400000000000034,3.619891289592525,4.004903,0.0,5.33,5.31,4.25,-1.0599999999999996,3.0305324166257863,4.1,0.0,16.36,2.121797717598506,-2.1496437799546464,0.6909816360186616,-2.9402796580451254,0.034589914546566125,1,0.002292702570975358,1.0
2024-07-31,CADUSD,CA,0.7243227582210633,4.70747142857143,4.508,3.40772727272727,-1.10027272727273,2.8662118683653093,6.4,-0.2924467532467503,5.33,5.31,4.25,-1.0599999999999996,3.0305324166257863,4.1,0.0,16.36,2.121797717598506,-0.8876013165925567,-0.4209921293696406,-4.7921354384112655,0.022932247832633645,1,-0.009587386466465453,0.0
2024-07-31,CHFUSD,CH,1.1367511651699442,1.34,1.19347826086957,0.45,-0.74347826086957,1.3280503802999055,4.050389,0.0,5.33,5.31,4.25,-1.0599999999999996,3.0305324166257863,4.1,0.0,16.36,2.121797717598506,2.1924538880797693,4.196264190444262,-1.2467991078957963,0.03516845947266531,1,0.017082673933630443,1.0
2024-07-31,EURUSD,EZ,1.0823,3.66308869565217,3.68482608695652,3.11299627992368,-0.5718298070328398,2.5111381125961785,,-0.24518987577639972,5.33,5.31,4.25,-1.0599999999999996,3.0305324166257863,4.1,0.0,16.36,2.121797717598506,1.0402248530516855,1.2926204065294946,-1.8038304411759105,0.02166149678117943,1,0.00295230401724568,1.0
2024-07-31,GBPUSD,GB,1.284,5.2,5.09,4.1386,-0.9513999999999996,2.7885360185902375,4.4,0.002100000000000435,5.33,5.31,4.25,-1.0599999999999996,3.0305324166257863,4.1,0.0,16.36,2.121797717598506,1.5698909543103767,2.571728068564333,-0.13231118402966813,0.022486701377531032,1,0.0012453301733963695,1.0
2024-07-31,JPYUSD,JP,0.006649820454847719,0.078,0.166,1.045,0.8789999999999999,,2.6,0.0010000000000000009,5.33,5.31,4.25,-1.0599999999999996,3.0305324166257863,4.1,0.0,16.36,2.121797717598506,6.749332151451615,4.651397032529747,-5.607156344854314,0.029901326649756754,1,-0.013015081481837498,0.0
2024-07-31,NOKUSD,NO,0.09158012345000642,4.5,4.76,3.4625,-1.2974999999999999,2.260738507912574,4.1,0.0,5.33,5.31,4.25,-1.0599999999999996,3.0305324166257863,4.1,0.0,16.36,2.121797717598506,-2.3976941129224993,1.4808217252293865,-7.688741342746086,0.028913736791176703,1,-0.010213793014010264,0.0
2024-07-31,NZDUSD,NZ,0.5947,5.49,5.55,4.5,-1.0499999999999998,4.022972056837881,4.3,0.020000000000000462,5.33,5.31,4.25,-1.0599999999999996,3.0305324166257863,4.1,0.0,16.36,2.121797717598506,-2.474592765988859,0.5902707078556002,-4.488301602663148,0.04841375312413104,1,0.0006723819382583596,1.0
2024-07-31,SEKUSD,SE,0.0933715534225343,,3.5847,2.12817,-1.4565300000000003,1.3761107179366183,8.2,,5.33,5.31,4.25,-1.0599999999999996,3.0305324166257863,4.1,0.0,16.36,2.121797717598506,-1.0352282790956124,2.5635220885121157,-1.9898057577101724,0.042038899131747964,1,0.0008967688899081949,1.0
2024-08-31,AUDUSD,AU,0.6765,4.35,4.38,3.976,-0.4039999999999999,3.8144848167542156,4.050908,0.0,5.33,5.12,3.87,-1.25,3.018255418139759,4.3,0.0,15.0,1.2971321169656491,3.4589914546566125,1.8650298134408827,4.489531990789092,0.02467458564008035,1,-0.03796208205848689,0.0
2024-08-31,CADUSD,CA,0.7411250277921886,4.51298,4.2325,3.0715,-1.161,2.6717334393557834,6.4,-0.48972000000000016,5.33,5.12,3.87,-1.25,3.018255418139759,4.3,0.0,15.0,1.2971321169656491,2.2932247832633648,1.1275405944581707,0.3403377064323698,-0.0013331360291717331,0,-0.03788579749969195,0.0
2024-08-31,CHFUSD,CH,1.177440244907571,1.34,1.06647238095238,0.451,-0.6154723809523799,1.290625220843089,4.050389,0.0,5.33,5.12,3.87,-1.25,3.018255418139759,4.3,0.0,15.0,1.2971321169656491,3.516845947266531,6.1752942434540135,3.970515773799517,0.005786164811798056,1,-0.03800630688487566,0.0
2024-08-31,EURUSD,EZ,1.106,3.66435590909091,3.54759090909091,2.90591245915688,-0.6416784499340302,2.5786571521245527,,-0.24260681818181995,5.33,5.12,3.87,-1.25,3.018255418139759,4.3,0.0,15.0,1.2971321169656491,2.166149678117943,1.9538647675319918,2.018425526057589,0.007655970743643395,1,-0.04749353679971168,0.0
2024-08-31,GBPUSD,GB,1.3132,4.95,4.91,3.9444,-0.9656000000000002,2.782071097372474,4.2,-0.25,5.33,5.12,3.87,-1.25,3.018255418139759,4.3,0.0,15.0,1.2971321169656491,2.2486701377531033,3.0462347690172087,3.6051813137850774,0.020128077667124877,1,-0.03352874943244982,0.0
2024-08-31,JPYUSD,JP,0.006851661527920521,0.227,0.255,0.89,0.635,,2.5,0.15000000000000002,5.33,5.12,3.87,-1.25,3.018255418139759,4.3,0.0,15.0,1.2971321169656491,2.9901326649756754,7.419116744002263,-0.1851661880770905,0.018672741705274554,1,-0.030100801366998553,0.0
2024-08-31,NOKUSD,NO,0.0942666993457891,4.5,4.74,3.30209090909091,-1.4379090909090904,2.404207362885069,4.1,0.0,5.33,5.12,3.87,-1.25,3.018255418139759,4.3,0.0,15.0,1.2971321169656491,2.8913736791176703,-0.8586750478563498,0.5433825217308286,0.006497183303289855,1,-0.04217776138985663,0.0
2024-08-31,NZDUSD,NZ,0.6242,5.45,5.3,4.22,-1.08,3.3306467357133718,4.6,-0.04999999999999982,5.33,5.12,3.87,-1.25,3.018255418139759,4.3,0.0,15.0,1.2971321169656491,4.8413753124131045,1.6964620441627665,4.8245615250678995,0.0191993204020674,1,-0.05414732700989472,0.0
2024-08-31,SEKUSD,SE,0.09738046547862499,,3.36582,1.93209,-1.4337299999999997,1.7174820767352106,8.2,,5.33,5.12,3.87,-1.25,3.018255418139759,4.3,0.0,15.0,1.2971321169656491,4.203889913174796,2.6009943512776967,6.441983165195042,0.01237541330791947,1,-0.06184170950938839,0.0
2024-09-30,AUDUSD,AU,0.6934,4.35,4.42,3.922,-0.4979999999999998,3.8144848167542156,4.217175,0.0,4.83,4.86,3.72,-1.1400000000000001,2.56375930962649,4.2,-0.5,16.73,4.417246585867374,2.4674585640080346,3.7768062387100008,7.220168971272711,-0.056971797615671116,0,-0.11430984141838041,0.0
2024-09-30,CADUSD,CA,0.7401376656058027,4.29742222222222,4.0425,2.94444444444444,-1.0980555555555602,2.5300475648323273,6.6,-0.5038977777777793,4.83,4.86,3.72,-1.1400000000000001,2.56375930962649,4.2,-0.5,16.73,4.417246585867374,-0.1333136029171733,1.2723098637536345,0.1774754588442562,-0.031186498269927365,0,-0.06372403810413302,0.0
2024-09-30,CHFUSD,CH,1.1842728564661298,1.34,1.02214285714286,0.41,-0.61214285714286,1.0603627879002708,4.050389,0.0,4.83,4.86,3.72,-1.1400000000000001,2.56375930962649,4.2,-0.5,16.73,4.417246585867374,0.5786164811798056,6.287916316526106,7.931365868560744,-0.02387195035083292,0,-0.07129560265920848,0.0
2024-09-30,EURUSD,EZ,1.1145,3.59209238095238,3.43371428571428,2.83416486770752,-0.59954941800676,2.1532258064516085,,-0.19393961904762014,4.83,4.86,3.72,-1.1400000000000001,2.56375930962649,4.2,-0.5,16.73,4.417246585867374,0.7655970743643394,3.9719716055339678,5.164754002517766,-0.026365163507577144,0,-0.07390783343621918,0.0
2024-09-30,GBPUSD,GB,1.3399,4.95,4.84,3.9053,-0.9346999999999999,3.023255813953485,4.1,-0.25,4.83,4.86,3.72,-1.1400000000000001,2.56375930962649,4.2,-0.5,16.73,4.417246585867374,2.0128077667124877,5.831368858775968,9.2597242505528,-0.04136944887125954,0,-0.06777284261966043,0.0
2024-09-30,JPYUSD,JP,0.006980802792321117,0.227,0.256,0.855,0.599,,2.7,0.15000000000000002,4.83,4.86,3.72,-1.1400000000000001,2.56375930962649,4.2,-0.5,16.73,4.417246585867374,1.8672741705274554,11.606738986954745,4.223670015845293,-0.061589149836868806,0,-0.09400836501792398,0.0
2024-09-30,NOKUSD,NO,0.09488116134541487,4.5,4.73,3.34009090909091,-1.3899090909090903,2.2761760242792084,3.9,0.0,4.83,4.86,3.72,-1.1400000000000001,2.56375930962649,4.2,-0.5,16.73,4.417246585867374,0.6497183303289855,1.1433978965241565,1.1265120262050399,-0.04562471310847682,0,-0.07569867665507202,0.0
2024-09-30,NZDUSD,NZ,0.6363,5.21,5.05,4.19,-0.8599999999999994,3.3306467357133718,4.6,-0.3099999999999996,4.83,4.86,3.72,-1.1400000000000001,2.56375930962649,4.2,-0.5,16.73,4.417246585867374,1.91993204020674,4.2867145866309855,5.657617219322347,-0.06694069158794008,0,-0.12844790744742035,0.0
2024-09-30,SEKUSD,SE,0.09859307679414751,,3.13867,1.92729,-1.21138,1.2863005050504972,8.6,,4.83,4.86,3.72,-1.1400000000000001,2.56375930962649,4.2,-0.5,16.73,4.417246585867374,1.237541330791947,4.406202964871131,7.142122591998978,-0.05351754354975924,0,-0.08726768613929803,0.0
2024-10-31,AUDUSD,AU,0.655,4.35,4.41,4.267,-0.1429999999999998,3.8144848167542156,4.155975,0.0,4.83,4.62,4.1,-0.5200000000000005,2.3432342160979003,4.1,-0.5,23.16,2.038909145758727,-5.697179761567112,0.2292702570975358,3.3848907628394933,-0.005664870082896123,0,-0.04816440579857295,0.0
2024-10-31,CADUSD,CA,0.7174115790228854,4.13835,3.71,3.18636363636364,-0.5236363636363599,1.9533977315688844,6.6,-0.5691214285714299,4.83,4.62,4.1,-0.5200000000000005,2.3432342160979003,4.1,-0.5,23.16,2.038909145758727,-3.1186498269927365,-0.9587386466465453,-0.43858142703923075,-0.005366163200592855,0,-0.03662639129823997,0.0
2024-10-31,CHFUSD,CH,1.1563367252543941,,0.894492608695652,0.451,-0.44349260869565194,0.8430095015755201,4.20982,,4.83,4.62,4.1,-0.5200000000000005,2.3432342160979003,4.1,-0.5,23.16,2.038909145758727,-2.387195035083292,1.7082673933630443,5.094633318589738,-0.019920521345840797,0,-0.04962678164188851,0.0
2024-10-31,EURUSD,EZ,1.0855,3.37139391304348,3.16660869565217,2.86593395053269,-0.3006747451194802,1.7363344051446905,,-0.2916947826086904,4.83,4.62,4.1,-0.5200000000000005,2.3432342160979003,4.1,-0.5,23.16,2.038909145758727,-2.6365163507577143,0.295230401724568,2.6795236110230922,-0.028784344035777933,0,-0.04281999718292807,0.0
2024-10-31,GBPUSD,GB,1.2856,4.95,4.75,4.1993,-0.5507,3.091190108191655,4.1,-0.25,4.83,4.62,4.1,-0.5200000000000005,2.3432342160979003,4.1,-0.5,23.16,2.038909145758727,-4.136944887125954,0.12453301733963695,5.771678925664678,-0.01228737822831516,0,-0.03233099841637105,0.0
2024-10-31,JPYUSD,JP,0.006563833278634723,0.227,0.256,0.935,0.679,,2.5,0.14900000000000002,4.83,4.62,4.1,-0.5200000000000005,2.3432342160979003,4.1,-0.5,23.16,2.038909145758727,-6.158914983686881,-1.3015081481837498,-0.5858941746041069,0.0128156067645957,1,-0.016663797686553572,0.0
2024-10-31,NOKUSD,NO,0.09064950369396728,4.5,4.7,3.60252941176471,-1.0974705882352902,2.659574468085113,4.0,0.0,4.83,4.62,4.1,-0.5200000000000005,2.3432342160979003,4.1,-0.5,23.16,2.038909145758727,-4.562471310847682,-1.0213793014010264,1.270953556734522,-0.0030502315846696604,0,-0.023109415607515338,0.0
2024-10-31,NZDUSD,NZ,0.5951,4.77,4.65,4.38,-0.27000000000000046,3.3306467357133718,4.6,-0.7200000000000006,4.83,4.62,4.1,-0.5200000000000005,2.3432342160979003,4.1,-0.5,23.16,2.038909145758727,-6.694069158794008,0.06723819382583596,2.294653243149669,-0.006405955824022036,0,-0.04872295083428102,0.0
2024-10-31,SEKUSD,SE,0.09345532368251357,,2.91691,2.04304,-0.8738700000000001,1.234373771522912,8.3,,4.83,4.62,4.1,-0.5200000000000005,2.3432342160979003,4.1,-0.5,23.16,2.038909145758727,-5.351754354975924,0.08967688899081949,4.34878957114635,-0.020699579267548618,0,-0.03227628964471485,0.0
2024-11-30,AUDUSD,AU,0.6513,4.35,4.42,4.544,0.12399999999999967,2.8085356614926837,4.067362999999999,0.0,4.58,4.53,4.36,-0.16999999999999993,2.546981818418237,4.1,-0.75,13.51,3.5393151798878586,-0.5664870082896123,-3.7962082058486892,-1.5388434995336542,-0.05167317371981317,0,-0.04747826598709859,0.0
2024-11-30,CADUSD,CA,0.7135721421435707,3.76488,3.48,3.2785,-0.2014999999999998,1.6403797896946903,6.5,-0.9425914285714301,4.58,4.53,4.36,-0.16999999999999993,2.546981818418237,4.1,-0.75,13.51,3.5393151798878586,-0.5366163200592855,-3.7885797499691956,-3.0943376706155656,-0.027171376633612798,0,-0.02946042143708416,0.0
2024-11-30,CHFUSD,CH,1.1335298118340513,,0.806508095238095,0.289,-0.517508095238095,0.6229236874817135,4.20982,,4.58,4.53,4.36,-0.16999999999999993,2.546981818418237,4.1,-0.75,13.51,3.5393151798878586,-1.9920521345840796,-3.8006306884875665,-1.1056133594256972,-0.02750313096253476,0,-0.02208486150082331,0.0
2024-11-30,EURUSD,EZ,1.0547,3.16496666666667,3.0067619047619,2.9291315226785,-0.07763038208340012,1.9918078869167077,,-0.4981220289855002,4.58,4.53,4.36,-0.16999999999999993,2.546981818418237,4.1,-0.75,13.51,3.5393151798878586,-2.8784344035777933,-4.749353679971168,-3.3655005688864934,-0.01875832589286411,0,-0.013843363943596407,0.0
2024-11-30,GBPUSD,GB,1.2699,4.7476,4.68,4.4164,-0.2635999999999994,2.613374327440443,4.3,-0.4523999999999999,4.58,4.53,4.36,-0.16999999999999993,2.546981818418237,4.1,-0.75,13.51,3.5393151798878586,-1.228737822831516,-3.3528749432449825,0.4656861488184977,-0.014116015520085734,0,-0.008540977187332766,0.0
2024-11-30,JPYUSD,JP,0.006648494116082707,0.227,0.362,1.05,0.6880000000000001,,2.4,0.14900000000000002,4.58,4.53,4.36,-0.16999999999999993,2.546981818418237,4.1,-0.75,13.51,3.5393151798878586,1.28156067645957,-3.0100801366998553,-1.7031389281726206,-0.04523482194565087,0,-0.0015279856817747017,0.0
2024-11-30,NOKUSD,NO,0.09037342298376892,4.5,4.7,3.61173333333333,-1.0882666666666703,2.1788129226145703,4.0,0.0,4.58,4.53,4.36,-0.16999999999999993,2.546981818418237,4.1,-0.75,13.51,3.5393151798878586,-0.30502315846696604,-4.217776138985663,-2.6882723770857986,-0.027023731961925535,0,-0.015771656094825115,0.0
2024-11-30,NZDUSD,NZ,0.5913,4.79,4.42,4.63,0.20999999999999996,2.154814538091321,4.8,-0.7000000000000002,4.58,4.53,4.36,-0.16999999999999993,2.546981818418237,4.1,-0.75,13.51,3.5393151798878586,-0.6405955824022036,-5.414732700989472,-4.189701262526574,-0.05510126003545823,0,-0.05402964000077615,0.0
2024-11-30,SEKUSD,SE,0.09154072189013283,,2.66529,2.06743,-0.5978600000000003,1.6262078717888429,8.6,,4.58,4.53,4.36,-0.16999999999999993,2.546981818418237,4.1,-0.75,13.51,3.5393151798878586,-2.069957926754862,-6.184170950938839,-4.546088388006941,-0.013050563321990172,0,0.0189441608312082,1.0
2024-12-31,AUDUSD,AU,0.6185,4.35,4.44,4.313,-0.12700000000000067,2.8085356614926837,4.126842,0.0,4.33,4.46,4.39,-0.07000000000000028,2.768278464651197,4.2,-0.5,17.35,-1.3635904261609766,-5.1673173719813175,-11.43098414183804,-9.89047990877428,0.009173638004136342,1,0.008211945351078831,1.0
2024-12-31,CADUSD,CA,0.6944444444444444,3.46852,3.195,3.1615,-0.03349999999999964,2.0176810844890536,6.8,-0.8289022222222204,4.33,4.46,4.39,-0.07000000000000028,2.768278464651197,4.2,-0.5,17.35,-1.3635904261609766,-2.71713766336128,-6.372403810413302,-8.685987331537588,-0.004088851464034315,0,0.0014593977363511756,1.0
2024-12-31,CHFUSD,CH,1.102779003087781,,0.60075,0.317,-0.28375,0.7307393171611443,4.20982,,4.33,4.46,4.39,-0.07000000000000028,2.768278464651197,4.2,-0.5,17.35,-1.3635904261609766,-2.750313096253476,-7.129560265920848,-7.592496578470365,-0.0022031293335129515,0,0.025125547051684544,1.0
2024-12-31,EURUSD,EZ,1.0351,3.1026865,2.81609090909091,2.81234302970702,-0.003747879383889874,2.2290421579712616,,-0.48940588095238,4.33,4.46,4.39,-0.07000000000000028,2.768278464651197,4.2,-0.5,17.35,-1.3635904261609766,-1.8758325892864107,-7.3907833436219175,-6.643267817087331,0.004722672745713974,1,0.04209256175414509,1.0
2024-12-31,GBPUSD,GB,1.2521,4.7,4.64,4.4345,-0.2054999999999998,3.149001536098317,4.3,-0.25,4.33,4.46,4.39,-0.07000000000000028,2.768278464651197,4.2,-0.5,17.35,-1.3635904261609766,-1.4116015520085734,-6.777284261966043,-1.7574866543331487,-0.005927604667970154,0,0.029509951077461904,1.0
2024-12-31,JPYUSD,JP,0.006354451293130838,0.227,0.386,1.09,0.7040000000000001,,2.5,0.0,4.33,4.46,4.39,-0.07000000000000028,2.768278464651197,4.2,-0.5,17.35,-1.3635904261609766,-4.523482194565087,-9.400836501792398,-11.040736713973587,0.0157554174945016,1,0.048631315504221284,1.0
2024-12-31,NOKUSD,NO,0.08796389961559777,4.5,4.68,3.65753846153846,-1.0224615384615396,1.94029850746269,4.1,0.0,4.33,4.46,4.39,-0.07000000000000028,2.768278464651197,4.2,-0.5,17.35,-1.3635904261609766,-2.7023731961925535,-7.569867665507202,-11.611750752099814,0.006964547939079857,1,0.07667643046243278,1.0
2024-12-31,NZDUSD,NZ,0.5596,4.33,4.27,4.49,0.22000000000000064,2.154814538091321,4.8,-0.8799999999999999,4.33,4.46,4.39,-0.07000000000000028,2.768278464651197,4.2,-0.5,17.35,-1.3635904261609766,-5.510126003545823,-12.844790744742035,-12.482671164589988,0.012784265025199248,1,0.0124313446050901,1.0
