idx,forecast_time,last_context_time,last_close,p_up,gen_mean,gen_sd,gen_distinct,step_gap_h,ctx_max_gap_h,spans_weekend_gap
47733,2024-08-02 19:00:00+00:00,2024-08-02 18:00:00+00:00,1.09114,0.16666666666666666,1.0905565023422241,0.0007489826530218124,16,1.0,49.0,False
47734,2024-08-02 20:00:00+00:00,2024-08-02 19:00:00+00:00,1.09107,0.3333333333333333,1.0907479524612427,0.0005535435047931969,11,1.0,49.0,False
47735,2024-08-02 21:00:00+00:00,2024-08-02 20:00:00+00:00,1.09125,0.6,1.0913257598876953,0.0005073492066003382,11,1.0,49.0,False
47736,2024-08-02 22:00:00+00:00,2024-08-02 21:00:00+00:00,1.09122,0.6666666666666666,1.0912597179412842,0.00023522284755017608,7,1.0,49.0,False
47737,2024-08-04 23:00:00+00:00,2024-08-02 22:00:00+00:00,1.09103,0.5,1.0910626649856567,0.0004285322211217135,9,49.0,49.0,True
47738,2024-08-05 00:00:00+00:00,2024-08-04 23:00:00+00:00,1.09199,0.23333333333333334,1.0916208028793335,0.0005672967527061701,14,1.0,49.0,False
47739,2024-08-05 01:00:00+00:00,2024-08-05 00:00:00+00:00,1.09057,0.0,1.089901089668274,0.00038557799416594207,9,1.0,49.0,False
47740,2024-08-05 02:00:00+00:00,2024-08-05 01:00:00+00:00,1.09098,0.43333333333333335,1.090772032737732,0.0004487121186684817,12,1.0,49.0,False
47741,2024-08-05 03:00:00+00:00,2024-08-05 02:00:00+00:00,1.09161,0.2,1.091277837753296,0.0005421070381999016,11,1.0,49.0,False
47742,2024-08-05 04:00:00+00:00,2024-08-05 03:00:00+00:00,1.09185,0.13333333333333333,1.0915353298187256,0.00030966722988523543,9,1.0,49.0,False
47743,2024-08-05 05:00:00+00:00,2024-08-05 04:00:00+00:00,1.09212,0.1,1.0915886163711548,0.0003763700369745493,9,1.0,49.0,False
47744,2024-08-05 06:00:00+00:00,2024-08-05 05:00:00+00:00,1.09301,0.3,1.0927354097366333,0.0005783293745480478,6,1.0,49.0,False
47745,2024-08-05 07:00:00+00:00,2024-08-05 06:00:00+00:00,1.0932,0.13333333333333333,1.092481017112732,0.0007018616888672113,13,1.0,49.0,False
47746,2024-08-05 08:00:00+00:00,2024-08-05 07:00:00+00:00,1.09119,0.26666666666666666,1.0907834768295288,0.0006418871926143765,16,1.0,49.0,False
47747,2024-08-05 09:00:00+00:00,2024-08-05 08:00:00+00:00,1.09047,0.4666666666666667,1.0903321504592896,0.000441961718024686,13,1.0,49.0,False
47748,2024-08-05 10:00:00+00:00,2024-08-05 09:00:00+00:00,1.09484,0.5333333333333333,1.0949501991271973,0.0008176447590813041,8,1.0,49.0,False
47749,2024-08-05 11:00:00+00:00,2024-08-05 10:00:00+00:00,1.09505,0.43333333333333335,1.0954039096832275,0.0008003862458281219,8,1.0,49.0,False
47750,2024-08-05 12:00:00+00:00,2024-08-05 11:00:00+00:00,1.0951,0.4666666666666667,1.0948201417922974,0.0007401295588351786,8,1.0,49.0,False
47751,2024-08-05 13:00:00+00:00,2024-08-05 12:00:00+00:00,1.0948,0.36666666666666664,1.094115138053894,0.0012521268799901009,16,1.0,49.0,False
47752,2024-08-05 14:00:00+00:00,2024-08-05 13:00:00+00:00,1.09621,0.4666666666666667,1.0956404209136963,0.001145754475146532,11,1.0,49.0,False
47753,2024-08-05 15:00:00+00:00,2024-08-05 14:00:00+00:00,1.09904,0.23333333333333334,1.0980714559555054,0.0015178360044956207,16,1.0,49.0,False
47754,2024-08-05 16:00:00+00:00,2024-08-05 15:00:00+00:00,1.09775,0.5333333333333333,1.0975271463394165,0.001171181327663362,11,1.0,49.0,False
47755,2024-08-05 17:00:00+00:00,2024-08-05 16:00:00+00:00,1.09788,0.0,1.096418857574463,0.0006404971936717629,6,1.0,49.0,False
47756,2024-08-05 18:00:00+00:00,2024-08-05 17:00:00+00:00,1.09558,0.23333333333333334,1.0953965187072754,0.000744620047044009,9,1.0,49.0,False
47757,2024-08-05 19:00:00+00:00,2024-08-05 18:00:00+00:00,1.09593,0.1,1.0952479839324951,0.0003744951682165265,4,1.0,49.0,False
47758,2024-08-05 20:00:00+00:00,2024-08-05 19:00:00+00:00,1.09529,0.3333333333333333,1.0952763557434082,0.0005200848681852221,4,1.0,49.0,False
47759,2024-08-05 21:00:00+00:00,2024-08-05 20:00:00+00:00,1.09505,0.9666666666666667,1.0951930284500122,0.00032903190003708005,3,1.0,49.0,False
47760,2024-08-05 22:00:00+00:00,2024-08-05 21:00:00+00:00,1.09583,0.6666666666666666,1.0958324670791626,0.00035504502011463046,2,1.0,49.0,False
47761,2024-08-05 23:00:00+00:00,2024-08-05 22:00:00+00:00,1.0951,0.9666666666666667,1.0954227447509766,0.0003663844254333526,3,1.0,49.0,False
47762,2024-08-06 00:00:00+00:00,2024-08-05 23:00:00+00:00,1.09521,0.03333333333333333,1.0949058532714844,0.0003328389720991254,4,1.0,49.0,False
47763,2024-08-06 01:00:00+00:00,2024-08-06 00:00:00+00:00,1.09543,0.6333333333333333,1.09597909450531,0.0005705335061065853,4,1.0,49.0,False
47764,2024-08-06 02:00:00+00:00,2024-08-06 01:00:00+00:00,1.09499,0.8666666666666667,1.0953965187072754,0.0004498789203353226,4,1.0,49.0,False
47765,2024-08-06 03:00:00+00:00,2024-08-06 02:00:00+00:00,1.09621,0.5,1.096045970916748,0.000505362986586988,3,1.0,49.0,False
47766,2024-08-06 04:00:00+00:00,2024-08-06 03:00:00+00:00,1.09543,0.23333333333333334,1.0955182313919067,0.00034297615638934076,3,1.0,49.0,False
47767,2024-08-06 05:00:00+00:00,2024-08-06 04:00:00+00:00,1.09514,0.7666666666666667,1.095317006111145,0.00038346066139638424,3,1.0,49.0,False
47768,2024-08-06 06:00:00+00:00,2024-08-06 05:00:00+00:00,1.09537,0.9333333333333333,1.0954378843307495,0.0002795874606817961,4,1.0,49.0,False
47769,2024-08-06 07:00:00+00:00,2024-08-06 06:00:00+00:00,1.09514,0.6666666666666666,1.095334768295288,0.0006300562527030706,9,1.0,49.0,False
47770,2024-08-06 08:00:00+00:00,2024-08-06 07:00:00+00:00,1.09458,0.6333333333333333,1.0945804119110107,0.0007109465659596026,10,1.0,49.0,False
47771,2024-08-06 09:00:00+00:00,2024-08-06 08:00:00+00:00,1.09385,0.6333333333333333,1.093861699104309,0.00048393759061582386,11,1.0,49.0,False
47772,2024-08-06 10:00:00+00:00,2024-08-06 09:00:00+00:00,1.09265,0.6666666666666666,1.0928770303726196,0.0004383287741802633,12,1.0,49.0,False
47773,2024-08-06 11:00:00+00:00,2024-08-06 10:00:00+00:00,1.09273,0.43333333333333335,1.0927528142929077,0.0004055353347212076,10,1.0,49.0,False
47774,2024-08-06 12:00:00+00:00,2024-08-06 11:00:00+00:00,1.09113,0.6333333333333333,1.0912152528762817,0.0005050066392868757,13,1.0,49.0,False
47775,2024-08-06 13:00:00+00:00,2024-08-06 12:00:00+00:00,1.0908,0.4,1.0905879735946655,0.0006749297026544809,19,1.0,49.0,False
47776,2024-08-06 14:00:00+00:00,2024-08-06 13:00:00+00:00,1.09163,0.3333333333333333,1.091599941253662,0.0005806086119264364,16,1.0,49.0,False
47777,2024-08-06 15:00:00+00:00,2024-08-06 14:00:00+00:00,1.09045,0.6,1.0904762744903564,0.000860702944919467,14,1.0,49.0,False
47778,2024-08-06 16:00:00+00:00,2024-08-06 15:00:00+00:00,1.09178,0.2,1.091598391532898,0.0003528518136590719,10,1.0,49.0,False
47779,2024-08-06 17:00:00+00:00,2024-08-06 16:00:00+00:00,1.09332,0.06666666666666667,1.0928434133529663,0.0003551892004907131,8,1.0,49.0,False
47780,2024-08-06 18:00:00+00:00,2024-08-06 17:00:00+00:00,1.09245,0.4,1.0922844409942627,0.00044190455810166895,9,1.0,49.0,False
47781,2024-08-06 19:00:00+00:00,2024-08-06 18:00:00+00:00,1.09273,0.5666666666666667,1.092629075050354,0.000315125536872074,9,1.0,49.0,False
47782,2024-08-06 20:00:00+00:00,2024-08-06 19:00:00+00:00,1.09252,0.13333333333333333,1.0924144983291626,0.00021063249732833356,5,1.0,49.0,False
47783,2024-08-06 21:00:00+00:00,2024-08-06 20:00:00+00:00,1.09282,0.3333333333333333,1.092618703842163,0.00020579002739395946,5,1.0,49.0,False
47784,2024-08-06 22:00:00+00:00,2024-08-06 21:00:00+00:00,1.09295,0.0,1.0926095247268677,0.0001962318638106808,4,1.0,49.0,False
47785,2024-08-06 23:00:00+00:00,2024-08-06 22:00:00+00:00,1.09295,0.03333333333333333,1.0927867889404297,0.00018010551866609603,5,1.0,49.0,False
47786,2024-08-07 00:00:00+00:00,2024-08-06 23:00:00+00:00,1.0928,0.23333333333333334,1.0924967527389526,0.00043425915646366775,11,1.0,49.0,False
47787,2024-08-07 01:00:00+00:00,2024-08-07 00:00:00+00:00,1.0929,0.3333333333333333,1.0927144289016724,0.0005503939464688301,11,1.0,49.0,False
47788,2024-08-07 02:00:00+00:00,2024-08-07 01:00:00+00:00,1.09252,0.3333333333333333,1.0922813415527344,0.00031732028583064675,8,1.0,49.0,False
47789,2024-08-07 03:00:00+00:00,2024-08-07 02:00:00+00:00,1.09292,0.6,1.0928889513015747,0.00030296918703243136,7,1.0,49.0,False
47790,2024-08-07 04:00:00+00:00,2024-08-07 03:00:00+00:00,1.09178,0.43333333333333335,1.091764211654663,0.00029202151927165687,8,1.0,49.0,False
47791,2024-08-07 05:00:00+00:00,2024-08-07 04:00:00+00:00,1.09158,0.4,1.0916290283203125,0.0002834484330378473,8,1.0,49.0,False
47792,2024-08-07 06:00:00+00:00,2024-08-07 05:00:00+00:00,1.09153,0.4,1.0914618968963623,0.0002104096201946959,7,1.0,49.0,False
47793,2024-08-07 07:00:00+00:00,2024-08-07 06:00:00+00:00,1.0911,0.9666666666666667,1.091356873512268,0.00029046941199339926,11,1.0,49.0,False
47794,2024-08-07 08:00:00+00:00,2024-08-07 07:00:00+00:00,1.09098,0.9333333333333333,1.091423511505127,0.0004785929049830884,11,1.0,49.0,False
47795,2024-08-07 09:00:00+00:00,2024-08-07 08:00:00+00:00,1.09146,0.3333333333333333,1.0912432670593262,0.00032151213963516057,9,1.0,49.0,False
47796,2024-08-07 10:00:00+00:00,2024-08-07 09:00:00+00:00,1.09215,0.5,1.0921307802200317,0.00039873248897492886,11,1.0,49.0,False
47797,2024-08-07 11:00:00+00:00,2024-08-07 10:00:00+00:00,1.09184,0.5666666666666667,1.0918792486190796,0.0004043476947117597,11,1.0,49.0,False
47798,2024-08-07 12:00:00+00:00,2024-08-07 11:00:00+00:00,1.09131,0.5333333333333333,1.0913959741592407,0.0005903355195187032,13,1.0,49.0,False
47799,2024-08-07 13:00:00+00:00,2024-08-07 12:00:00+00:00,1.09177,0.43333333333333335,1.0917173624038696,0.00037073486601002514,9,1.0,49.0,False
47800,2024-08-07 14:00:00+00:00,2024-08-07 13:00:00+00:00,1.09228,0.26666666666666666,1.0918632745742798,0.0004391690599732101,11,1.0,49.0,False
47801,2024-08-07 15:00:00+00:00,2024-08-07 14:00:00+00:00,1.09212,0.23333333333333334,1.091909408569336,0.0004906808026134968,11,1.0,49.0,False
47802,2024-08-07 16:00:00+00:00,2024-08-07 15:00:00+00:00,1.0918,0.23333333333333334,1.0916529893875122,0.0002635808486957103,9,1.0,49.0,False
47803,2024-08-07 17:00:00+00:00,2024-08-07 16:00:00+00:00,1.09313,0.4,1.0929559469223022,0.000345489097526297,8,1.0,49.0,False
47804,2024-08-07 18:00:00+00:00,2024-08-07 17:00:00+00:00,1.09241,0.5,1.0924808979034424,0.0003431839868426323,9,1.0,49.0,False
47805,2024-08-07 19:00:00+00:00,2024-08-07 18:00:00+00:00,1.09217,0.6666666666666666,1.0923110246658325,0.0002361450606258586,6,1.0,49.0,False
47806,2024-08-07 20:00:00+00:00,2024-08-07 19:00:00+00:00,1.09218,0.6,1.0921955108642578,0.000175465305801481,5,1.0,49.0,False
47807,2024-08-07 21:00:00+00:00,2024-08-07 20:00:00+00:00,1.09217,1.0,1.092223048210144,8.531264757039025e-05,2,1.0,49.0,False
47808,2024-08-07 22:00:00+00:00,2024-08-07 21:00:00+00:00,1.09227,0.06666666666666667,1.092220425605774,8.504505967721343e-05,2,1.0,49.0,False
47809,2024-08-07 23:00:00+00:00,2024-08-07 22:00:00+00:00,1.09213,0.8,1.0922175645828247,0.000177149340743199,4,1.0,49.0,False
47810,2024-08-08 00:00:00+00:00,2024-08-07 23:00:00+00:00,1.09225,0.13333333333333333,1.0921465158462524,0.00022121131769381464,5,1.0,49.0,False
47811,2024-08-08 01:00:00+00:00,2024-08-08 00:00:00+00:00,1.09264,0.43333333333333335,1.092407464981079,0.00025377259589731693,6,1.0,49.0,False
47812,2024-08-08 02:00:00+00:00,2024-08-08 01:00:00+00:00,1.09267,0.8,1.0928020477294922,0.0002102062717312947,5,1.0,49.0,False
47813,2024-08-08 03:00:00+00:00,2024-08-08 02:00:00+00:00,1.09278,0.5666666666666667,1.0926955938339233,0.00019303527369629592,5,1.0,49.0,False
47814,2024-08-08 04:00:00+00:00,2024-08-08 03:00:00+00:00,1.09271,0.16666666666666666,1.0924516916275024,0.00018446310423314571,5,1.0,49.0,False
47815,2024-08-08 05:00:00+00:00,2024-08-08 04:00:00+00:00,1.09333,0.1,1.092934250831604,0.0002593968529254198,7,1.0,49.0,False
47816,2024-08-08 06:00:00+00:00,2024-08-08 05:00:00+00:00,1.09345,0.2,1.092878818511963,0.0004262551374267787,12,1.0,49.0,False
47817,2024-08-08 07:00:00+00:00,2024-08-08 06:00:00+00:00,1.09309,0.2,1.0926623344421387,0.0005120914429426193,14,1.0,49.0,False
47818,2024-08-08 08:00:00+00:00,2024-08-08 07:00:00+00:00,1.09353,0.3,1.0931440591812134,0.0005896394723095,15,1.0,49.0,False
47819,2024-08-08 09:00:00+00:00,2024-08-08 08:00:00+00:00,1.09421,0.13333333333333333,1.093846082687378,0.0004866895033046603,11,1.0,49.0,False
47820,2024-08-08 10:00:00+00:00,2024-08-08 09:00:00+00:00,1.09395,0.1,1.0935031175613403,0.0004251974751241505,11,1.0,49.0,False
47821,2024-08-08 11:00:00+00:00,2024-08-08 10:00:00+00:00,1.09365,0.43333333333333335,1.0935852527618408,0.000493478961288929,13,1.0,49.0,False
47822,2024-08-08 12:00:00+00:00,2024-08-08 11:00:00+00:00,1.09266,0.4666666666666667,1.092596173286438,0.0003713028854690492,13,1.0,49.0,False
47823,2024-08-08 13:00:00+00:00,2024-08-08 12:00:00+00:00,1.09249,0.23333333333333334,1.0920636653900146,0.0005556016112677753,13,1.0,49.0,False
47824,2024-08-08 14:00:00+00:00,2024-08-08 13:00:00+00:00,1.09299,0.43333333333333335,1.0929454565048218,0.0005747009417973459,17,1.0,49.0,False
47825,2024-08-08 15:00:00+00:00,2024-08-08 14:00:00+00:00,1.08971,0.4,1.0896415710449219,0.0008294048602692783,16,1.0,49.0,False
47826,2024-08-08 16:00:00+00:00,2024-08-08 15:00:00+00:00,1.08924,0.5,1.0890825986862183,0.0004917134065181017,11,1.0,49.0,False
47827,2024-08-08 17:00:00+00:00,2024-08-08 16:00:00+00:00,1.09058,0.6666666666666666,1.0904808044433594,0.0003840794088318944,8,1.0,49.0,False
47828,2024-08-08 18:00:00+00:00,2024-08-08 17:00:00+00:00,1.09126,0.7333333333333333,1.091376781463623,0.0003678245411720127,8,1.0,49.0,False
47829,2024-08-08 19:00:00+00:00,2024-08-08 18:00:00+00:00,1.09082,0.3,1.0904535055160522,0.00038773470441810787,8,1.0,49.0,False
47830,2024-08-08 20:00:00+00:00,2024-08-08 19:00:00+00:00,1.09123,0.26666666666666666,1.0910849571228027,0.0002632303221616894,5,1.0,49.0,False
47831,2024-08-08 21:00:00+00:00,2024-08-08 20:00:00+00:00,1.09176,0.3,1.0916342735290527,0.0001905301760416478,4,1.0,49.0,False
47832,2024-08-08 22:00:00+00:00,2024-08-08 21:00:00+00:00,1.09155,0.3333333333333333,1.0915075540542603,0.0002197366120526567,5,1.0,49.0,False
47833,2024-08-08 23:00:00+00:00,2024-08-08 22:00:00+00:00,1.09179,0.43333333333333335,1.0918147563934326,0.0002556552062742412,6,1.0,49.0,False
47834,2024-08-09 00:00:00+00:00,2024-08-08 23:00:00+00:00,1.09166,0.13333333333333333,1.0911850929260254,0.00044010451529175043,9,1.0,49.0,False
47835,2024-08-09 01:00:00+00:00,2024-08-09 00:00:00+00:00,1.09179,0.26666666666666666,1.0915170907974243,0.0003302620898466557,8,1.0,49.0,False
47836,2024-08-09 02:00:00+00:00,2024-08-09 01:00:00+00:00,1.09143,0.5,1.0914751291275024,0.00032160658156499267,9,1.0,49.0,False
47837,2024-08-09 03:00:00+00:00,2024-08-09 02:00:00+00:00,1.09124,0.8,1.0913456678390503,0.0003257260250393301,6,1.0,49.0,False
47838,2024-08-09 04:00:00+00:00,2024-08-09 03:00:00+00:00,1.09172,0.23333333333333334,1.091489553451538,0.0003055271226912737,6,1.0,49.0,False
47839,2024-08-09 05:00:00+00:00,2024-08-09 04:00:00+00:00,1.09208,0.16666666666666666,1.0919145345687866,0.00026786161470226943,6,1.0,49.0,False
47840,2024-08-09 06:00:00+00:00,2024-08-09 05:00:00+00:00,1.09222,0.13333333333333333,1.0919182300567627,0.0003858105337712914,8,1.0,49.0,False
47841,2024-08-09 07:00:00+00:00,2024-08-09 06:00:00+00:00,1.09195,0.4666666666666667,1.091925859451294,0.0002849028678610921,8,1.0,49.0,False
47842,2024-08-09 08:00:00+00:00,2024-08-09 07:00:00+00:00,1.0919,0.36666666666666664,1.0918314456939697,0.00026101371622644365,7,1.0,49.0,False
47843,2024-08-09 09:00:00+00:00,2024-08-09 08:00:00+00:00,1.09268,0.3,1.0924007892608643,0.00031721856794320047,7,1.0,49.0,False
47844,2024-08-09 10:00:00+00:00,2024-08-09 09:00:00+00:00,1.09214,0.6,1.0922565460205078,0.00022224345593713224,5,1.0,49.0,False
47845,2024-08-09 11:00:00+00:00,2024-08-09 10:00:00+00:00,1.09173,0.7333333333333333,1.0918195247650146,0.00040933641139417887,11,1.0,49.0,False
47846,2024-08-09 12:00:00+00:00,2024-08-09 11:00:00+00:00,1.0919,0.8666666666666667,1.0923460721969604,0.00046105252113193274,13,1.0,49.0,False
47847,2024-08-09 13:00:00+00:00,2024-08-09 12:00:00+00:00,1.09172,0.7333333333333333,1.091834545135498,0.0005296193994581699,15,1.0,49.0,False
47848,2024-08-09 14:00:00+00:00,2024-08-09 13:00:00+00:00,1.09156,0.8333333333333334,1.091908574104309,0.0005267690285108984,15,1.0,49.0,False
47849,2024-08-09 15:00:00+00:00,2024-08-09 14:00:00+00:00,1.09112,0.5,1.0911496877670288,0.0007078281487338245,12,1.0,49.0,False
47850,2024-08-09 16:00:00+00:00,2024-08-09 15:00:00+00:00,1.09217,0.3333333333333333,1.0919926166534424,0.0003230747825000435,7,1.0,49.0,False
47851,2024-08-09 17:00:00+00:00,2024-08-09 16:00:00+00:00,1.09227,0.9,1.09246027469635,0.00022830090892966837,6,1.0,49.0,False
47852,2024-08-09 18:00:00+00:00,2024-08-09 17:00:00+00:00,1.09237,0.7333333333333333,1.0924582481384277,0.00021234684390947223,6,1.0,49.0,False
47853,2024-08-09 19:00:00+00:00,2024-08-09 18:00:00+00:00,1.09183,0.8333333333333334,1.092092752456665,0.0002104923769365996,6,1.0,49.0,False
47854,2024-08-09 20:00:00+00:00,2024-08-09 19:00:00+00:00,1.09203,0.2,1.0919697284698486,0.00016126531409099698,6,1.0,49.0,False
47855,2024-08-09 21:00:00+00:00,2024-08-09 20:00:00+00:00,1.09187,0.36666666666666664,1.091915249824524,0.00021000904962420464,5,1.0,49.0,False
47856,2024-08-09 22:00:00+00:00,2024-08-09 21:00:00+00:00,1.09183,0.2,1.091800332069397,8.419815276283771e-05,3,1.0,49.0,False
47857,2024-08-11 23:00:00+00:00,2024-08-09 22:00:00+00:00,1.09149,0.9,1.0917330980300903,0.00023766767117194831,6,49.0,49.0,True
47858,2024-08-12 00:00:00+00:00,2024-08-11 23:00:00+00:00,1.09178,0.1,1.091647744178772,0.00015501357847824693,4,1.0,49.0,False
47859,2024-08-12 01:00:00+00:00,2024-08-12 00:00:00+00:00,1.09123,0.23333333333333334,1.0910487174987793,0.0002898163511417806,5,1.0,49.0,False
47860,2024-08-12 02:00:00+00:00,2024-08-12 01:00:00+00:00,1.09121,0.13333333333333333,1.0908467769622803,0.0002910792827606201,3,1.0,49.0,False
47861,2024-08-12 03:00:00+00:00,2024-08-12 02:00:00+00:00,1.09178,0.16666666666666666,1.0915095806121826,0.0003318585513625294,5,1.0,49.0,False
47862,2024-08-12 04:00:00+00:00,2024-08-12 03:00:00+00:00,1.09202,0.5,1.0920050144195557,0.00021095530246384442,4,1.0,49.0,False
47863,2024-08-12 05:00:00+00:00,2024-08-12 04:00:00+00:00,1.09172,0.26666666666666666,1.0916565656661987,0.0002188531361753121,5,1.0,49.0,False
47864,2024-08-12 06:00:00+00:00,2024-08-12 05:00:00+00:00,1.09135,0.3,1.0910295248031616,0.000355780211975798,6,1.0,49.0,False
47865,2024-08-12 07:00:00+00:00,2024-08-12 06:00:00+00:00,1.09184,0.3,1.0917811393737793,0.00029852965963073075,6,1.0,49.0,False
47866,2024-08-12 08:00:00+00:00,2024-08-12 07:00:00+00:00,1.0918,0.8,1.0918930768966675,0.00026012197486124933,7,1.0,49.0,False
47867,2024-08-12 09:00:00+00:00,2024-08-12 08:00:00+00:00,1.09208,0.43333333333333335,1.0920357704162598,0.00022942645591683686,6,1.0,49.0,False
47868,2024-08-12 10:00:00+00:00,2024-08-12 09:00:00+00:00,1.09217,0.7333333333333333,1.0923473834991455,0.0002227428340120241,6,1.0,49.0,False
47869,2024-08-12 11:00:00+00:00,2024-08-12 10:00:00+00:00,1.09203,0.4,1.091850757598877,0.00032505663693882525,8,1.0,49.0,False
47870,2024-08-12 12:00:00+00:00,2024-08-12 11:00:00+00:00,1.09263,0.16666666666666666,1.0924060344696045,0.00026019001961685717,6,1.0,49.0,False
47871,2024-08-12 13:00:00+00:00,2024-08-12 12:00:00+00:00,1.09262,0.2,1.0923999547958374,0.0004862516943830997,9,1.0,49.0,False
47872,2024-08-12 14:00:00+00:00,2024-08-12 13:00:00+00:00,1.09255,0.6,1.0927245616912842,0.00047078440547920763,11,1.0,49.0,False
47873,2024-08-12 15:00:00+00:00,2024-08-12 14:00:00+00:00,1.09195,0.9,1.0921376943588257,0.0002885008871089667,10,1.0,49.0,False
47874,2024-08-12 16:00:00+00:00,2024-08-12 15:00:00+00:00,1.09248,0.8,1.092634677886963,0.00018017446564044803,5,1.0,49.0,False
47875,2024-08-12 17:00:00+00:00,2024-08-12 16:00:00+00:00,1.09308,0.0,1.0926239490509033,0.00015825428999960423,4,1.0,49.0,False
47876,2024-08-12 18:00:00+00:00,2024-08-12 17:00:00+00:00,1.09275,1.0,1.093083143234253,0.0001940204674610868,4,1.0,49.0,False
47877,2024-08-12 19:00:00+00:00,2024-08-12 18:00:00+00:00,1.09223,0.9,1.0924280881881714,0.00018695488688535988,6,1.0,49.0,False
47878,2024-08-12 20:00:00+00:00,2024-08-12 19:00:00+00:00,1.09328,0.1,1.0929800271987915,0.00018516587442718446,6,1.0,49.0,False
47879,2024-08-12 21:00:00+00:00,2024-08-12 20:00:00+00:00,1.09302,0.0,1.0928857326507568,0.00013865721120964736,4,1.0,49.0,False
47880,2024-08-12 22:00:00+00:00,2024-08-12 21:00:00+00:00,1.09311,0.0,1.0929489135742188,0.0001129571974161081,3,1.0,49.0,False
47881,2024-08-12 23:00:00+00:00,2024-08-12 22:00:00+00:00,1.09308,0.0,1.0929653644561768,0.00012052971578668803,3,1.0,49.0,False
47882,2024-08-13 00:00:00+00:00,2024-08-12 23:00:00+00:00,1.0931,0.26666666666666666,1.0930540561676025,0.00020310365653131157,6,1.0,49.0,False
47883,2024-08-13 01:00:00+00:00,2024-08-13 00:00:00+00:00,1.09318,0.26666666666666666,1.0930157899856567,0.00025525392265990376,6,1.0,49.0,False
47884,2024-08-13 02:00:00+00:00,2024-08-13 01:00:00+00:00,1.09355,0.36666666666666664,1.0933277606964111,0.0002124292659573257,5,1.0,49.0,False
47885,2024-08-13 03:00:00+00:00,2024-08-13 02:00:00+00:00,1.09294,0.9,1.0932339429855347,0.000183551455847919,5,1.0,49.0,False
47886,2024-08-13 04:00:00+00:00,2024-08-13 03:00:00+00:00,1.09344,0.16666666666666666,1.093217134475708,0.00018786043801810592,5,1.0,49.0,False
47887,2024-08-13 05:00:00+00:00,2024-08-13 04:00:00+00:00,1.09348,0.4666666666666667,1.0934855937957764,0.00020313083950895816,5,1.0,49.0,False
47888,2024-08-13 06:00:00+00:00,2024-08-13 05:00:00+00:00,1.09362,0.5333333333333333,1.0936106443405151,0.00023922743275761604,5,1.0,49.0,False
47889,2024-08-13 07:00:00+00:00,2024-08-13 06:00:00+00:00,1.09387,0.06666666666666667,1.0936416387557983,0.00027060374850407243,8,1.0,49.0,False
47890,2024-08-13 08:00:00+00:00,2024-08-13 07:00:00+00:00,1.09393,0.13333333333333333,1.0935341119766235,0.0003941354516427964,10,1.0,49.0,False
47891,2024-08-13 09:00:00+00:00,2024-08-13 08:00:00+00:00,1.09329,0.5,1.0933101177215576,0.0002796358894556761,8,1.0,49.0,False
47892,2024-08-13 10:00:00+00:00,2024-08-13 09:00:00+00:00,1.09297,0.4666666666666667,1.0929570198059082,0.00027176461298950016,8,1.0,49.0,False
47893,2024-08-13 11:00:00+00:00,2024-08-13 10:00:00+00:00,1.0923,0.16666666666666666,1.0919032096862793,0.00040969965630210936,6,1.0,49.0,False
47894,2024-08-13 12:00:00+00:00,2024-08-13 11:00:00+00:00,1.09193,0.5333333333333333,1.091822862625122,0.0004181748954579234,10,1.0,49.0,False
47895,2024-08-13 13:00:00+00:00,2024-08-13 12:00:00+00:00,1.09227,0.23333333333333334,1.0921343564987183,0.0003630043938755989,10,1.0,49.0,False
47896,2024-08-13 14:00:00+00:00,2024-08-13 13:00:00+00:00,1.09297,0.13333333333333333,1.0925780534744263,0.00040899368468672037,8,1.0,49.0,False
47897,2024-08-13 15:00:00+00:00,2024-08-13 14:00:00+00:00,1.09401,0.2,1.09354567527771,0.00046069768723100424,14,1.0,49.0,False
47898,2024-08-13 16:00:00+00:00,2024-08-13 15:00:00+00:00,1.09581,0.5,1.0955193042755127,0.0007916829199530184,12,1.0,49.0,False
47899,2024-08-13 17:00:00+00:00,2024-08-13 16:00:00+00:00,1.09553,0.03333333333333333,1.0951191186904907,0.00027214005240239203,8,1.0,49.0,False
47900,2024-08-13 18:00:00+00:00,2024-08-13 17:00:00+00:00,1.09529,0.1,1.0948001146316528,0.00034192384919151664,8,1.0,49.0,False
47901,2024-08-13 19:00:00+00:00,2024-08-13 18:00:00+00:00,1.09719,0.3,1.0970981121063232,0.0006796131492592394,5,1.0,49.0,False
47902,2024-08-13 20:00:00+00:00,2024-08-13 19:00:00+00:00,1.09762,0.5,1.097978949546814,0.0005788014968857169,3,1.0,49.0,False
47903,2024-08-13 21:00:00+00:00,2024-08-13 20:00:00+00:00,1.09988,0.5666666666666667,1.0996886491775513,0.0007567860302515328,7,1.0,49.0,False
47904,2024-08-13 22:00:00+00:00,2024-08-13 21:00:00+00:00,1.09955,0.03333333333333333,1.0986756086349487,0.0005236024735495448,3,1.0,49.0,False
47905,2024-08-13 23:00:00+00:00,2024-08-13 22:00:00+00:00,1.09923,0.6333333333333333,1.0990314483642578,0.00043969391845166683,2,1.0,49.0,False
47906,2024-08-14 00:00:00+00:00,2024-08-13 23:00:00+00:00,1.09911,0.06666666666666667,1.0982600450515747,0.0004444225050974637,3,1.0,49.0,False
