idx,ts,last_close,p_up,gen_sd,trailing_sd,disp_ratio,gen_distinct
16154,2026-06-15 03:00:00,65431.44140625,0.8666666666666667,206.4537973621084,256.17153740886994,0.8059201246569087,6
16167,2026-06-15 16:00:00,67242.296875,0.0,199.69050305636708,265.00478034637945,0.7535354750784415,7
16170,2026-06-15 19:00:00,66735.953125,0.2,240.9938148300695,264.7418221332406,0.9102974848786111,11
16171,2026-06-15 20:00:00,66553.828125,0.6666666666666666,149.00145130426384,264.6697265523319,0.5629712670398761,10
16175,2026-06-16 00:00:00,66276.796875,0.6666666666666666,252.4847713438154,242.2276448277731,1.0423449871848245,12
16178,2026-06-16 03:00:00,65704.9765625,0.6666666666666666,172.98470423025006,249.98925597615383,0.6919685550276243,5
16182,2026-06-16 07:00:00,66406.25,0.23333333333333334,252.81852892588958,256.4097386127842,0.9859942539377653,10
16187,2026-06-16 12:00:00,66431.109375,0.16666666666666666,278.8590124952507,255.81435595433493,1.0900835156609796,11
16189,2026-06-16 14:00:00,65997.9921875,0.23333333333333334,318.3689562182182,257.6023445394817,1.235893084697539,9
16190,2026-06-16 15:00:00,65601.171875,0.23333333333333334,253.66992805449627,260.9741356623076,0.972011756685104,7
16193,2026-06-16 18:00:00,65915.703125,0.06666666666666667,145.66372553762315,247.4729336807508,0.5886046743420221,7
16196,2026-06-16 21:00:00,65792.703125,0.0,197.3081112933489,241.5439197190534,0.8168622564494423,7
16201,2026-06-17 02:00:00,65872.2890625,0.0,161.76683571648988,241.2704054371795,0.6704793960260896,8
16208,2026-06-17 09:00:00,64861.98046875,0.23333333333333334,231.0518014962304,248.9132001063124,0.928242461217592,4
16213,2026-06-17 14:00:00,65240.19140625,0.06666666666666667,265.524013151719,250.58214950903067,1.059628603521696,7
16214,2026-06-17 15:00:00,65040.8984375,0.23333333333333334,204.37870334350998,251.2370151951924,0.8134896173030991,7
16222,2026-06-17 23:00:00,64233.98828125,0.23333333333333334,192.56619193896972,291.969063817868,0.6595431359094045,3
16227,2026-06-18 04:00:00,64215.05078125,0.9,191.5626550077275,295.2365341210482,0.6488446816991357,3
16229,2026-06-18 06:00:00,63927.73828125,0.3,218.47373627989055,297.9559922429023,0.7332416261720438,4
16232,2026-06-18 09:00:00,64336.01171875,0.4666666666666667,202.0510865134838,300.5933575259009,0.6721741563968987,4
16233,2026-06-18 10:00:00,64144.890625,0.6,172.982231064734,301.0544507045693,0.5745878549873521,4
16234,2026-06-18 11:00:00,64014.48828125,0.9666666666666667,148.4965086176377,300.9964316564528,0.49334973109291413,4
16235,2026-06-18 12:00:00,63901.9296875,0.8333333333333334,194.65948824188592,301.17690163787915,0.6463294070138728,4
16244,2026-06-18 21:00:00,63012.28125,0.7666666666666667,192.89867606026473,339.2546095549366,0.5685955934786732,4
16245,2026-06-18 22:00:00,62889.73046875,0.4,154.10543710670822,339.34475162509204,0.4541264786583877,2
16254,2026-06-19 07:00:00,62829.3203125,0.8333333333333334,176.07920843696638,309.5443501900778,0.5688335397782055,4
16257,2026-06-19 10:00:00,62317.12109375,1.0,150.88377507679309,309.03173851277234,0.48824685711224136,2
16261,2026-06-19 14:00:00,63150.0,0.6666666666666666,238.845274092119,311.2162515055026,0.7674575891737967,9
16264,2026-06-19 17:00:00,62909.98828125,0.7333333333333333,165.54286788600623,307.62630309640804,0.5381297575003728,4
16268,2026-06-19 21:00:00,63188.75,0.16666666666666666,146.04526574625646,299.2806938931648,0.48798759400895636,4
16279,2026-06-20 08:00:00,63589.359375,0.4666666666666667,150.2090206263352,292.32466403084675,0.5138431309733236,3
16280,2026-06-20 09:00:00,63358.48828125,0.9666666666666667,134.14749660664037,292.02456552512535,0.459370588790752,4
16284,2026-06-20 13:00:00,63594.44921875,0.4666666666666667,199.83178273914183,283.60488227587376,0.7046133378788504,5
16285,2026-06-20 14:00:00,63342.0,0.1,169.37015334310988,284.47343349073185,0.5953812672937276,4
16293,2026-06-20 22:00:00,63937.01171875,0.1,79.83955604506237,285.3323491679996,0.2798124933182882,3
16294,2026-06-20 23:00:00,64196.98828125,0.36666666666666664,126.91844420723042,286.3180383987816,0.4432778490555994,8
16297,2026-06-21 02:00:00,64162.0,0.4,70.51989823908926,285.64826395092894,0.24687669115749908,6
16298,2026-06-21 03:00:00,64160.1015625,0.26666666666666666,61.047275549696806,285.54297901298327,0.21379364942088477,6
16300,2026-06-21 05:00:00,64199.05078125,0.4666666666666667,76.51593383856914,285.4623480914311,0.2680421230685798,6
16308,2026-06-21 13:00:00,64107.671875,0.5333333333333333,160.69974805960786,280.8002134742339,0.5722921149928314,9
16310,2026-06-21 15:00:00,64061.2890625,0.6333333333333333,159.9619050806041,280.61693910198903,0.5700365259221456,10
16313,2026-06-21 18:00:00,64065.30078125,0.9,64.08448226606477,277.86028103680127,0.2306356346684076,6
16320,2026-06-22 01:00:00,63811.80078125,0.6333333333333333,154.76365931602487,246.67171516310538,0.6274073994000137,11
16323,2026-06-22 04:00:00,63888.75,0.6333333333333333,147.93532888416883,260.21360678072824,0.5685149624355659,10
16325,2026-06-22 06:00:00,64164.80859375,0.5333333333333333,140.96267257718503,260.50584119852704,0.5411113698205323,12
16327,2026-06-22 08:00:00,64131.3984375,0.5666666666666667,160.40843470977126,256.4627421258932,0.6254648662807695,12
16330,2026-06-22 11:00:00,64066.37109375,0.5333333333333333,98.17380488842883,252.49637693306076,0.3888127270612507,12
16331,2026-06-22 12:00:00,64583.23828125,0.06666666666666667,146.7483751081182,257.59397010019444,0.5696887044795287,7
16332,2026-06-22 13:00:00,65077.578125,0.3333333333333333,246.47198350141755,261.47958479051107,0.9426050744989628,9
16335,2026-06-22 16:00:00,64765.421875,0.3333333333333333,194.55588555885637,268.61413139164017,0.7242950493739785,11
16338,2026-06-22 19:00:00,64261.55859375,0.6333333333333333,129.29081326503712,222.42838894441286,0.5812693868737602,9
16353,2026-06-23 10:00:00,62298.0,0.6666666666666666,218.20591993435542,233.2415983767601,0.9355360341077872,9
16354,2026-06-23 11:00:00,62237.25,0.36666666666666664,195.015881336338,231.79942047082727,0.8413130668757707,10
16357,2026-06-23 14:00:00,62396.01171875,0.4666666666666667,287.071768508871,233.55755278024577,1.2291264619430944,15
16362,2026-06-23 19:00:00,62155.91015625,0.26666666666666666,131.71532528220902,230.24731723981088,0.572060195363852,10
16363,2026-06-23 20:00:00,62323.3984375,0.16666666666666666,148.58572846917468,229.761552777348,0.6466953529564744,8
16364,2026-06-23 21:00:00,62387.390625,0.26666666666666666,107.34552323806024,228.68369135196951,0.46940611551019434,6
16365,2026-06-23 22:00:00,62515.05859375,0.5333333333333333,95.79680809449913,228.94157979371667,0.41843341948114,5
16366,2026-06-23 23:00:00,62509.9609375,0.36666666666666664,106.03807507093612,228.79877683891073,0.46345560293617233,5
16367,2026-06-24 00:00:00,62644.859375,0.3333333333333333,180.90002389709343,228.06531571815404,0.7931939292367102,13
16371,2026-06-24 04:00:00,62649.69921875,0.5,164.8306521250038,229.22050797093405,0.7190920811758471,10
16376,2026-06-24 09:00:00,62707.5,0.43333333333333335,168.7048724761451,228.41667746071545,0.7385838650295579,13
16386,2026-06-24 19:00:00,59501.58984375,0.8,224.21784532402086,277.3009461598038,0.8085722332689336,13
16388,2026-06-24 21:00:00,60866.2109375,0.8333333333333334,268.36595722673775,298.3206405357664,0.8995889682482855,10
16392,2026-06-25 01:00:00,60666.69140625,0.8,257.80678277422874,301.2784797702209,0.855709252684934,8
16396,2026-06-25 05:00:00,61255.1796875,0.5,208.66320142702287,305.0481758429591,0.6840335984649327,11
16398,2026-06-25 07:00:00,61624.91015625,0.43333333333333335,174.21487863143068,305.9064629341909,0.5695037527497717,13
16400,2026-06-25 09:00:00,61613.828125,0.6,138.62094617534015,306.9745004937059,0.45157153428834196,12
16403,2026-06-25 12:00:00,61179.078125,0.5,256.11389404581445,309.4478278483986,0.8276480588879332,15
16404,2026-06-25 13:00:00,61134.44921875,0.7666666666666667,159.24502773026077,308.66317890204243,0.5159184464331552,10
16407,2026-06-25 16:00:00,59459.9296875,0.1,315.6719635532391,454.9708392720028,0.693829002444079,15
16413,2026-06-25 22:00:00,60113.96875,0.06666666666666667,175.16566178880205,465.1032942635815,0.37661668697950107,4
16419,2026-06-26 04:00:00,59941.1015625,0.43333333333333335,351.867042043856,490.6108095872869,0.7172019759202913,11
16421,2026-06-26 06:00:00,59860.01953125,0.36666666666666664,268.37630053167135,483.69362904158464,0.5548477061057139,7
16425,2026-06-26 10:00:00,59643.7890625,0.7,232.13203257153017,487.1436279354358,0.4765166149361931,7
16428,2026-06-26 13:00:00,59094.30078125,0.7666666666666667,386.0244986208716,488.40570963120575,0.7903767114277963,17
16434,2026-06-26 19:00:00,59565.98046875,0.9666666666666667,210.8338039549147,498.4930651916345,0.4229423008600217,5
16445,2026-06-27 06:00:00,60143.98828125,0.5333333333333333,182.88077394143153,498.70729294092325,0.366709644174174,5
16446,2026-06-27 07:00:00,60274.140625,0.3,169.5015144331002,498.9030818613032,0.33974838119004086,5
16449,2026-06-27 10:00:00,60321.01171875,0.7333333333333333,176.89586458750935,495.4058533470843,0.35707261711252947,7
16452,2026-06-27 13:00:00,60324.421875,0.6,196.81271792607598,493.1641838964429,0.3990815317752347,8
16455,2026-06-27 16:00:00,60741.01171875,0.2,103.75378841035378,493.08268737341064,0.21041863984930628,7
16456,2026-06-27 17:00:00,60710.390625,0.23333333333333334,142.60447758509068,492.5366812659897,0.2895306745855919,7
16460,2026-06-27 21:00:00,60199.37109375,0.16666666666666666,87.7108834423204,494.4438752462583,0.17739300218581108,3
16462,2026-06-27 23:00:00,60135.01171875,0.3333333333333333,104.19751459445504,494.08351327903324,0.21089049076529212,3
16466,2026-06-28 03:00:00,60051.23828125,0.26666666666666666,120.5276992021195,494.1607197779566,0.24390384419117073,3
16467,2026-06-28 04:00:00,60105.8984375,0.4,132.03967974256744,493.21055503327983,0.2677146269378966,3
16469,2026-06-28 06:00:00,59892.01171875,0.1,167.31224834861632,492.57578817201914,0.3396680315318034,4
16478,2026-06-28 15:00:00,59939.2890625,0.5666666666666667,235.40804228018294,490.36509406502796,0.4800668830823533,7
16479,2026-06-28 16:00:00,59799.19140625,0.9333333333333333,133.54402392859043,489.66800547156737,0.2727236054558698,4
16480,2026-06-28 17:00:00,59600.01171875,0.3,152.9571533377077,472.9599358008349,0.3234040386078674,4
16482,2026-06-28 19:00:00,59520.05859375,0.3,109.90305365918313,465.69003638145057,0.2360004403640722,2
