time,open,high,low,close,ma_10,macd_12_26,roc_2,mom_4,rsi_10,bb_pctb_20,cci_20,rate_de,rate_eu,rate_fed,infl_eu,infl_us,sp500,dax
2019-01-04,1.13932,1.1419,1.13455,1.13928,1.1406990000000001,0.0008172352857922505,0.5471811346065669,-0.006819999999999826,50.14071523751745,0.5469937669494566,-5.825004155555688,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2531.93994140625,10767.6904296875
2019-01-07,1.14042,1.14825,1.14042,1.14749,1.141413,0.00137534365763603,0.7285878562838466,0.0015099999999999003,59.38488027732701,0.9270877143852578,122.3840184910016,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2549.68994140625,10747.8095703125
2019-01-08,1.14753,1.14844,1.14217,1.14399,1.141747,0.0015177323403325893,0.4134190014746242,0.010909999999999975,54.590615505255315,0.7280691887160847,101.13683102183188,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2574.409912109375,10803.98046875
2019-01-09,1.14405,1.15581,1.14385,1.1548,1.1436750000000002,0.0024743305123560155,0.6370425886064401,0.015610000000000124,64.44202355098406,1.115086535382339,191.09909595651862,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2584.9599609375,10893.3203125
2019-01-10,1.15482,1.15697,1.14843,1.14965,1.1443590000000001,0.0027847783051111463,0.4947595695766527,0.01036999999999999,57.803851629919585,0.8497028100525262,162.97594350495348,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2596.639892578125,10921.58984375
2019-01-11,1.14963,1.15402,1.14578,1.14658,1.144614,0.0027513709825675026,-0.7118115691028826,-0.0009099999999999664,54.1118622427324,0.7044531902768407,104.7920584664471,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2596.260009765625,10887.4599609375
2019-01-14,1.14643,1.14819,1.14502,1.14654,1.1446580000000002,0.0026906516161007143,-0.27051711390424504,0.00254999999999983,54.06187331016439,0.682428714841813,62.53864794852315,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2582.610107421875,10855.91015625
2019-01-15,1.14675,1.14896,1.13817,1.14055,1.1441149999999998,0.0021345820085718614,-0.5259118421741205,-0.014250000000000096,46.85910142375622,0.39172080021504785,-10.124078403166429,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2610.300048828125,10891.7900390625
2019-01-16,1.14063,1.14247,1.13775,1.13941,1.1447479999999999,0.0015836490453102758,-0.621871020635989,-0.010240000000000027,45.57508212922151,0.3315583696502184,-59.180164690975445,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2616.10009765625,10931.240234375
2019-01-17,1.13945,1.14058,1.13697,1.13867,1.1446960000000002,0.00107492778867746,-0.16483275612642068,-0.007909999999999862,44.69181923532983,0.3128289588097593,-71.98450035127908,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2635.9599609375,10918.6201171875
2019-01-18,1.13872,1.141,1.13529,1.13633,1.144401,0.0004774404475698102,-0.2703153386401702,-0.01020999999999983,41.842618737912474,0.20357886306664558,-88.21341865588666,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2670.7099609375,11205.5400390625
2019-01-21,1.13649,1.1391,1.13565,1.13688,1.1433399999999998,4.775731197215194e-05,-0.15720094496212145,-0.003670000000000062,42.795048423039624,0.2445018746886307,-88.1465356471972,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2670.7099609375,11136.2001953125
2019-01-22,1.13694,1.13738,1.13357,1.13622,1.1425630000000002,-0.00034208283485792634,-0.009680286536484228,-0.003190000000000026,41.880557763880354,0.23226224206415294,-103.55400696864218,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2632.89990234375,11090.1103515625
2019-01-23,1.13614,1.13942,1.135,1.13795,1.140878,-0.0005056090714357087,0.09411723312928721,-0.0007200000000000539,45.285781192385,0.30021113410477646,-77.06239246581146,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2638.699951171875,11071.5400390625
2019-01-24,1.138,1.13913,1.12889,1.13009,1.138922,-0.0012549745380256994,-0.5395081938357027,-0.006240000000000023,34.948861521153944,0.02324527443960521,-131.22896217310455,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2642.330078125,11130.1796875
2019-01-25,1.1303,1.14175,1.13004,1.14048,1.138312,-0.0009989506211032229,0.2223296278395237,0.0036000000000000476,51.281988070994366,0.45927989737242486,-58.71988556077155,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2664.760009765625,11281.7900390625
2019-01-28,1.14087,1.14435,1.13899,1.14263,1.137921,-0.0006154680580319205,1.1096461343786723,0.006410000000000027,53.940936601191275,0.5563806644796702,7.346653659476594,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2643.85009765625,11210.3095703125
2019-01-29,1.14275,1.145,1.14109,1.14339,1.138205,-0.00024737809485020357,0.25515572390573116,0.005439999999999889,54.907558754660904,0.5950703592512072,27.35334651566733,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2640.0,11218.830078125
2019-01-30,1.14345,1.15015,1.14059,1.148,1.139064,0.00041157988878071095,0.4699684062207332,0.01790999999999987,60.495288128595625,0.7659016632276239,66.23919025157149,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2681.050048828125,11181.66015625
2019-01-31,1.14809,1.1514,1.14352,1.14455,1.1396519999999999,0.0006479534669667775,0.10145269767971588,0.004070000000000018,54.84413037574948,0.6038246378979636,63.17595507005188,0.1327272727,-0.4,2.4,1.7257039055404322,1.4875893578291333,2704.10009765625,11173.099609375
2019-02-01,1.14462,1.14884,1.14341,1.14561,1.14058,0.0009103207607938923,-0.208188153310096,0.0029799999999999827,56.23966551055278,0.636157368372828,50.091943740370326,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2706.530029296875,11180.66015625
2019-02-04,1.14539,1.14602,1.1424,1.14342,1.141234,0.0009308043014186751,-0.09872875802715564,3.0000000000196536e-05,52.5140517219518,0.5504730845344965,21.575381354328563,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2724.8701171875,11176.580078125
2019-02-05,1.14344,1.14404,1.14007,1.14038,1.1416499999999998,0.0006937380805245308,-0.45652534457625293,-0.00761999999999996,47.645864481652005,0.4230930239903377,-13.165276870461318,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2737.699951171875,11367.98046875
2019-02-06,1.1404,1.14094,1.13597,1.13664,1.141519,0.00020174901195457728,-0.592957968200658,-0.007909999999999862,42.28720416844025,0.26601868161499503,-62.60375709917189,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2731.610107421875,11324.7197265625
2019-02-07,1.1367,1.13683,1.13236,1.13413,1.141923,-0.000386239563271884,-0.5480629263929448,-0.011479999999999935,39.015126207349624,0.1642956517406143,-108.51755618974761,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2706.050048828125,11022.01953125
2019-02-08,1.13411,1.13506,1.13197,1.13199,1.1410740000000001,-0.0010132250331700288,-0.40910050675676546,-0.011430000000000051,36.350578277672504,0.0997199032285237,-122.23970066829223,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2707.8798828125,10906.7802734375
2019-02-11,1.13188,1.13299,1.1267,1.12762,1.139573,-0.0018415102300055608,-0.5740082706568006,-0.012759999999999883,31.473490375901534,-0.03135079380186773,-169.89151811203357,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2709.800048828125,11014.58984375
2019-02-12,1.1276,1.13394,1.12573,1.13281,1.138515,-0.0020554486579535958,0.07243880246292633,-0.00383,41.781073859468634,0.24205477708694403,-126.13935278644217,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2744.72998046875,11126.080078125
2019-02-13,1.13287,1.13413,1.12475,1.12561,1.136276,-0.0027739992934348034,-0.1782515386389072,-0.008520000000000083,33.9171363214942,0.003873597303023547,-147.84812543014596,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2753.030029296875,11167.2197265625
2019-02-14,1.12561,1.13096,1.12495,1.12938,1.134759,-0.003004613047234317,-0.302786875115868,-0.002610000000000001,40.439230986156396,0.19170185455984687,-126.57198536318681,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2745.72998046875,11089.7900390625
2019-02-15,1.12942,1.1306,1.12339,1.12908,1.133106,-0.003174984358077282,0.3082772896473962,0.0014600000000000168,40.08939447361318,0.20596210747689656,-117.5538706723656,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2775.60009765625,11299.7998046875
2019-02-18,1.12909,1.13337,1.12891,1.13092,1.1318560000000002,-0.0031255033696142576,0.1363580017354593,-0.0018900000000001693,43.42475474113133,0.2911039298587549,-67.25198949626406,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2775.60009765625,11299.2001953125
2019-02-19,1.13096,1.13574,1.12753,1.13381,1.131199,-0.0028205766308515567,0.4189251425939622,0.008199999999999985,48.434711779285365,0.40330208687110825,-48.21159327243886,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2779.760009765625,11309.2099609375
2019-02-20,1.13386,1.1371,1.13247,1.13445,1.13098,-0.0024984764608142473,0.31213525271460707,0.005069999999999908,49.53433320674466,0.4334817894373181,-19.48588696017486,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2784.699951171875,11401.9697265625
2019-02-21,1.13449,1.13663,1.13183,1.13353,1.13092,-0.0022910364249066895,-0.024695495717985683,0.004449999999999843,47.902741615351964,0.39114855364039414,-28.38418980680155,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2774.8798828125,11423.2802734375
2019-02-22,1.13364,1.13557,1.13159,1.13291,1.131012,-0.002151862192501408,-0.1357486006434705,0.0019900000000001583,46.74969912893316,0.38156103231913047,-33.146841241835325,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2792.669921875,11457.7001953125
2019-02-25,1.13357,1.13674,1.13349,1.13587,1.1318370000000002,-0.0017821745495345542,0.20643476573183328,0.0020599999999999508,52.77913143094379,0.5064163242133475,-6.35477426346993,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2796.110107421875,11505.3896484375
2019-02-26,1.13591,1.14026,1.13449,1.13918,1.132474,-0.0012081779682977523,0.5534420209901914,0.004730000000000123,58.603063889711045,0.6478959664028906,31.019598027460557,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2793.89990234375,11540.7900390625
2019-02-27,1.13925,1.14033,1.13621,1.13715,1.133628,-0.0009066344591430742,0.11268895208080831,0.0036200000000001786,54.059661372744294,0.5996377108707148,39.5842829346227,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2792.3798828125,11487.330078125
2019-02-28,1.13718,1.14197,1.13589,1.13702,1.134392,-0.0006704207757979308,-0.18961007040153577,0.004109999999999836,53.76307594771617,0.6206843456639498,57.70139965476111,0.0555,-0.4,2.4,1.6905407149309548,1.5188615351321877,2784.489990234375,11515.6396484375
2019-03-01,1.13706,1.14084,1.13531,1.13619,1.1351030000000002,-0.0005439237785811457,-0.0844215802664583,0.000320000000000098,51.7490230632162,0.6191807983171925,57.47727555721692,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2803.68994140625,11601.6796875
2019-03-04,1.13766,1.13809,1.13088,1.13342,1.135353,-0.0006595865439689153,-0.31661712195034664,-0.005759999999999987,45.43716587784699,0.4878161199438098,5.425549700944341,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2792.81005859375,11592.66015625
2019-03-05,1.1336,1.13386,1.12894,1.12985,1.134957,-0.0010274751887144884,-0.5580052632042198,-0.007300000000000084,38.6810220470588,0.27051037613158646,-57.44654813726679,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2789.64990234375,11620.740234375
2019-03-06,1.12989,1.13245,1.12851,1.13071,1.134583,-0.0012353939253246793,-0.23909936298989187,-0.006309999999999816,41.02806353558496,0.3498791410430339,-58.255457322748015,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2771.449951171875,11587.6298828125
2019-03-07,1.13074,1.13201,1.11758,1.11904,1.133134,-0.002315154828078203,-0.9567641722352471,-0.01715,26.014775059160826,-0.20608237585568132,-197.92964963301486,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2748.929931640625,11517.7998046875
2019-03-08,1.11917,1.1246,1.1185,1.12294,1.132137,-0.0028236267054142505,-0.6871788522256006,-0.010480000000000045,34.86511051764454,0.07062466418447881,-177.60534151403232,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2743.070068359375,11457.83984375
2019-03-11,1.12341,1.12729,1.12215,1.12625,1.131175,-0.002925778441726923,0.6443022590792102,-0.0036000000000000476,41.46793096044173,0.2419980233015348,-110.28235025148855,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2783.300048828125,11543.48046875
2019-03-12,1.12629,1.13048,1.12489,1.12889,1.130146,-0.002761871358305523,0.529859119810494,-0.0018200000000001548,46.29276138198578,0.38173288719779025,-56.94409937888268,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2791.52001953125,11524.169921875
2019-03-13,1.12894,1.13384,1.1277,1.13368,1.129799,-0.0022198715481227538,0.6597114317425046,0.014639999999999986,53.94599028450075,0.5991554704088311,0.6320647303550373,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2810.919921875,11572.41015625
2019-03-14,1.13372,1.13375,1.12939,1.13051,1.129148,-0.0020228076336135103,0.14350379576397732,0.007569999999999855,48.82946542500585,0.43618991033615784,-11.261484045977804,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2808.47998046875,11587.4697265625
2019-03-15,1.13056,1.13442,1.12997,1.13238,1.128767,-0.0016961871007801221,-0.11467080657682205,0.006129999999999969,51.82437108454006,0.522718590725645,3.536313940792547,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2822.47998046875,11685.6904296875
2019-03-18,1.13262,1.13588,1.13187,1.13342,1.128767,-0.0013379950924261585,0.25740594952721185,0.004530000000000145,53.505922126602805,0.5693664705142082,28.915998959584353,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2832.93994140625,11657.0595703125
2019-03-19,1.13347,1.13614,1.13333,1.13526,1.129308,-0.0008953318939446397,0.2543315848036798,0.0015799999999999148,56.491309220373985,0.6582958053480094,47.58675100695859,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2832.570068359375,11788.41015625
2019-03-20,1.13529,1.14479,1.13352,1.14204,1.130441,2.541915622877866e-06,0.7605300771117429,0.01153000000000004,65.54828521873998,0.9413462812342978,129.84903084195102,0.010952381,-0.4,2.41,1.3835511145272816,1.8831863513063984,2824.22998046875,11603.8896484375
2019-03-21,1.1421,1.14372,1.13422,1.13756,1.132293,0.00034859641695783594,0.2025967619752267,0.005179999999999962,56.8585109636141,0.7198495795232591,93.1237522082201,0.010952381,-0.4,2.41,1.3835511145272816,1.8831863513063984,2854.8798828125,11549.9599609375
2019-03-22,1.13756,1.13904,1.12729,1.12992,1.132991,6.290440317746615e-06,-1.0612588000420198,-0.0035000000000000586,45.443175758629636,0.3808147444263899,-11.166154895940737,0.010952381,-0.4,2.41,1.3835511145272816,1.8831863513063984,2800.7099609375,11364.169921875
2019-03-25,1.12956,1.13313,1.12887,1.13137,1.133503,-0.00014630017317873723,-0.5441471219100436,-0.003889999999999949,47.65915677697129,0.45592137065610605,-23.818052073184802,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2798.360107421875,11346.650390625
2019-03-26,1.13143,1.13257,1.12629,1.12748,1.133362,-0.00057449737551174,-0.21594449164542562,-0.014559999999999906,42.511998054270364,0.3002847402683926,-57.46812425649669,0.010952381,-0.4,2.4,1.3835511145272816,1.8831863513063984,2818.4599609375,11419.48046875
